guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
018398_028840,3.019512,0.119865,4,0.000706,0.305198,0.395126,0
081778_079554,2.033517,0.535293,1,0.000991,0.642743,0.708343,0
085486_015890,1.873279,0.563186,1,0.000255,0.72448,0.746686,0
054718_029793,0.188406,0.973871,1,3e-06,0.983405,0.952189,0
054718_053748,0.909132,0.841945,1,0.00072,0.874817,0.865063,0
027977_057648,2.983474,0.11516,10,0.000191,0.284236,0.434323,0
027977_010984,2.424603,0.246851,17,0.002072,0.554386,0.673335,0
021105_093389,2.791231,0.274358,3,0.004814,0.415567,0.495975,0
022950_085934,3.074404,0.127659,13,0.005972,0.272301,0.363092,0
027172_066946,2.658286,0.178212,4,0.000761,0.505672,0.588243,0
000796_072887,2.276094,0.249565,3,0.000239,0.573374,0.731475,0
069849_071940,3.033753,0.100986,7,0.004071,0.278577,0.399548,0
069849_065354,2.957949,0.14942,22,0.005987,0.382755,0.423841,0
069849_054423,3.026825,0.127236,15,0.006837,0.299745,0.404612,0
069849_044411,2.944015,0.176805,12,0.008539,0.354439,0.442394,0
006901_064630,3.104943,0.099491,26,0.005449,0.243468,0.334456,0
082218_070467,2.959676,0.133862,23,0.001515,0.314864,0.448335,0
012639_009940,2.249938,0.216262,1,0.000404,0.60917,0.732133,0
047834_071414,1.531157,0.644412,1,6.7e-05,0.766281,0.832625,0
097510_069669,3.110127,0.089477,25,0.006671,0.224731,0.330621,0
091924_037906,2.895868,0.111181,14,0.003846,0.314119,0.490871,0
091924_032651,2.824569,0.127271,25,0.001305,0.356962,0.528828,0
034626_071962,2.361055,0.196396,10,4e-06,0.515827,0.694793,0
093340_099153,2.841613,0.209345,6,0.006395,0.425741,0.499743,0
093340_006015,2.116693,0.485653,6,0.000106,0.654625,0.709205,0
034796_073600,3.145869,0.115073,17,0.00582,0.250349,0.291689,0
056506_080078,3.08615,0.09846,24,0.002981,0.267562,0.345958,0
079472_027856,2.499385,0.318363,20,0.001511,0.486757,0.637516,0
079472_040929,2.424674,0.33164,1,0.000511,0.515492,0.666022,0
079472_045379,2.552554,0.167612,3,0.000123,0.475683,0.644781,0
079472_099900,2.924139,0.094538,2,0.001467,0.268708,0.459487,0
019543_040648,2.485635,0.304584,3,0.000619,0.499865,0.649655,0
091669_069458,3.086169,0.10543,12,0.005776,0.263455,0.357498,0
033188_089520,2.659395,0.14318,24,0.000174,0.384124,0.598912,0
005640_021854,3.165042,0.084685,13,0.006363,0.234543,0.283346,0
005640_074698,3.073023,0.129143,6,0.007112,0.295752,0.351702,0
004627_057210,3.002131,0.098606,7,0.000329,0.283848,0.413156,0
044200_007122,2.553071,0.298157,1,0.000941,0.556405,0.602725,0
063963_008855,3.125698,0.080113,14,0.002588,0.237587,0.321909,0
004157_041318,2.927074,0.141902,4,0.001003,0.356243,0.460812,0
004157_062468,2.655125,0.217757,2,0.00126,0.458535,0.599283,0
050199_065617,2.590669,0.218399,2,0.000306,0.446846,0.61013,0
032748_067648,1.305796,0.722967,1,0.000268,0.812213,0.850268,0
002277_055769,2.301789,0.355247,2,0.000214,0.63654,0.691033,0
053720_056532,2.619927,0.244312,9,0.000211,0.491981,0.603635,0
016720_088370,2.789635,0.141135,2,0.001117,0.368985,0.542446,0
091497_019414,2.891253,0.14879,2,0.00146,0.345537,0.490511,0
038532_060503,2.782494,0.151868,2,0.001481,0.396774,0.55017,0
015336_032147,2.252534,0.26572,1,5e-05,0.501306,0.7255,0
015336_019261,2.148714,0.450175,11,0.000797,0.635491,0.721189,0
021092_049066,3.036665,0.107623,5,0.006049,0.264471,0.401103,0
021092_005855,2.727748,0.208841,1,0.001084,0.397127,0.566218,0
049124_059578,2.005856,0.350211,4,0.001491,0.733643,0.749544,0
037669_016510,2.672641,0.277736,2,0.00043,0.421973,0.563802,0
008487_053391,2.412199,0.236354,2,0.000289,0.561685,0.688415,0
010715_073554,2.75563,0.226709,1,0.001246,0.450649,0.538156,0
010715_023578,2.250127,0.22672,1,0.000307,0.608783,0.733816,0
087638_049610,1.259107,0.746975,2,3.1e-05,0.827681,0.840475,0
061698_035968,3.159227,0.095317,17,0.004056,0.242484,0.285562,0
061698_032651,3.021795,0.149644,16,0.00213,0.318376,0.395592,0
055420_001749,2.997003,0.098081,23,0.005694,0.28052,0.429679,0
068367_018419,2.959201,0.163981,9,0.005795,0.38431,0.405173,0
084862_012834,2.969051,0.112514,22,0.003907,0.321877,0.447999,0
053078_000139,1.917989,0.410914,2,0.000288,0.709249,0.800269,0
053078_086952,1.140194,0.766235,0,0.000399,0.852804,0.871513,0
023153_047989,2.890697,0.159632,12,0.003324,0.338782,0.491127,0
081028_056748,2.765572,0.24802,3,0.00205,0.435204,0.525411,0
059046_071054,2.978697,0.113645,18,0.001627,0.272184,0.430287,0
092015_053986,2.58718,0.181299,15,0.001513,0.466276,0.629488,0
030780_028873,2.947798,0.187853,8,0.005269,0.358394,0.437587,0
050620_018419,3.150872,0.114962,18,0.014384,0.245907,0.29541,0
050620_049061,3.089893,0.107119,24,0.002641,0.279844,0.34785,0
050424_063405,2.271314,0.294603,0,7.7e-05,0.584165,0.729928,0
044012_021058,2.293074,0.243321,2,0.000463,0.622052,0.718955,0
091674_067648,2.267831,0.393806,8,5.1e-05,0.582743,0.705638,0
091674_092745,3.073509,0.158539,8,0.009336,0.294751,0.348712,0
091674_022449,2.971811,0.163851,23,0.003489,0.340731,0.43082,0
065363_048577,2.148392,0.252235,0,0.000167,0.661191,0.760752,0
065363_006506,1.952941,0.542509,2,0.001527,0.693565,0.740738,0
069639_074759,2.099655,0.496884,0,0.003624,0.658728,0.700096,0
069639_065766,2.679533,0.202894,10,0.00011,0.500846,0.567124,0
032274_015217,3.016938,0.174236,2,0.003533,0.333279,0.383857,0
073342_095108,2.555079,0.276988,5,0.001279,0.47258,0.628903,0
008466_059526,2.510548,0.290943,4,0.000881,0.51378,0.640799,0
073600_080542,2.38046,0.18967,14,0.000152,0.538194,0.699045,0
073600_035984,2.881958,0.1331,21,0.000516,0.32969,0.495292,0
073600_057864,2.495637,0.207885,14,5.8e-05,0.518364,0.659306,0
017546_058116,2.020179,0.42429,6,0.000449,0.704397,0.771231,0
010368_093269,1.905335,0.245902,5,1.5e-05,0.668763,0.8081,0
010368_096865,2.387952,0.393141,3,0.001103,0.53749,0.652278,0
040117_076555,2.923711,0.132693,3,0.000604,0.317172,0.461313,0
075758_039457,2.73215,0.208371,7,0.000327,0.409451,0.558621,0
031877_058653,2.916818,0.140704,1,0.002413,0.3489,0.476881,0
031877_067085,2.595202,0.265496,15,0.001292,0.549396,0.595157,0
057060_058429,2.212561,0.492026,1,0.001757,0.62392,0.63773,0
057060_067085,2.742767,0.27246,1,0.00282,0.457102,0.526305,0
057060_038461,2.602474,0.361983,1,0.000814,0.476322,0.542031,0
008855_062330,2.721386,0.139755,5,0.002383,0.386439,0.57937,0
016171_067481,1.65926,0.490617,1,1.3e-05,0.774955,0.843378,0
022946_097034,3.013495,0.146247,6,0.004371,0.334847,0.397046,0
069371_052612,2.041869,0.470112,0,5.4e-05,0.647801,0.755728,0
069371_036297,3.21317,0.077487,23,0.009401,0.191711,0.222721,0
069371_064613,3.044509,0.094599,23,0.002829,0.262696,0.390893,0
069371_011232,2.931099,0.114612,1,0.001327,0.304568,0.470353,0
069371_030711,2.758909,0.164564,1,0.002688,0.395723,0.56277,0
069371_049066,1.967268,0.49583,0,0.000345,0.682963,0.766012,0
038490_033803,2.349006,0.29989,6,0.000212,0.552705,0.701792,0
038490_008978,2.456137,0.219174,7,0.000317,0.517437,0.673986,0
038490_077699,2.416198,0.187818,7,0.000412,0.483486,0.690142,0
038490_017984,2.387002,0.17993,6,0.000366,0.502101,0.695943,0
080053_099265,2.852556,0.185012,2,0.002795,0.399902,0.506282,0
038769_027638,2.089944,0.482879,1,0.000432,0.658377,0.71423,0
016663_093673,2.636411,0.242972,1,0.003173,0.482159,0.603497,0
016663_052073,0.264507,0.957857,1,7.6e-05,0.983326,0.950542,0
082833_096774,1.936553,0.357485,24,0.000221,0.686456,0.804034,0
082833_015867,2.782377,0.156023,8,0.000916,0.393935,0.547556,0
082833_021854,2.418225,0.298829,4,0.000173,0.523936,0.681664,0
085203_099162,1.750271,0.475571,4,0.00046,0.779658,0.818663,0
085203_086525,2.862592,0.179065,14,0.002184,0.379395,0.503498,0
098281_097510,3.016691,0.104735,19,0.00476,0.277863,0.413924,0
032147_090944,0.940453,0.799802,1,0.000324,0.908018,0.901042,0
032147_083082,3.062328,0.110336,1,0.003344,0.27606,0.376541,0
069996_012199,2.792025,0.208736,13,0.003473,0.418653,0.535804,0
012811_076276,2.722161,0.172811,1,0.001151,0.395475,0.577387,0
044666_051582,3.075153,0.137274,15,0.005361,0.273536,0.360948,0
092807_036177,2.861377,0.10997,15,0.000384,0.309316,0.492999,0
092807_002885,2.967995,0.143202,13,0.002113,0.317225,0.44581,0
082458_079616,2.940167,0.200678,12,0.003671,0.367911,0.430006,0
082458_082632,2.737522,0.154879,13,0.001011,0.433066,0.568178,0
082458_081896,3.073878,0.119148,21,0.00696,0.291587,0.368482,0
096288_034348,2.690074,0.194101,12,0.000236,0.432795,0.590709,0
071259_095600,2.728847,0.245059,13,0.000291,0.412641,0.542043,0
095201_069174,2.805153,0.156031,1,0.000764,0.378506,0.535979,0
035921_078127,2.024526,0.310208,2,1.3e-05,0.618107,0.784699,0
035921_090385,2.706457,0.235675,4,0.000118,0.413428,0.56054,0
009152_086894,2.991196,0.151612,4,0.004853,0.304998,0.426798,0
024758_017442,2.967217,0.195531,2,0.005944,0.350491,0.417152,0
024042_049827,2.846626,0.17945,11,0.000262,0.371555,0.507127,0
035379_007974,2.635931,0.200758,1,0.000455,0.502141,0.599936,0
024885_042515,1.221223,0.704773,1,0.000246,0.86793,0.875806,0
024885_076653,2.338856,0.241391,1,0.000322,0.555191,0.712012,0
069734_078127,2.702981,0.254573,11,0.003307,0.442394,0.565123,0
047959_047130,2.801071,0.217967,2,0.001922,0.405608,0.519893,0
047959_052273,3.081897,0.098419,24,0.006815,0.274011,0.360908,0
078219_006843,2.890162,0.135333,15,0.000627,0.357229,0.486871,0
017895_082218,3.095975,0.098577,1,0.010763,0.26586,0.355017,0
009070_044929,2.959614,0.147182,1,0.003885,0.348235,0.448076,0
066072_070054,3.075404,0.156671,3,0.009561,0.303458,0.346306,0
027692_057795,3.168836,0.102286,22,0.006743,0.249737,0.269135,0
027692_050424,3.018707,0.17116,5,0.00265,0.329049,0.388727,0
027692_002342,3.151684,0.11643,5,0.014787,0.258631,0.289466,0
027692_067782,3.206396,0.080167,26,0.006406,0.211381,0.228873,0
042856_052612,2.542098,0.203943,0,0.000373,0.496607,0.645011,0
080093_056908,1.941535,0.423272,2,0.000246,0.697577,0.79767,0
040868_007122,0.661285,0.837868,1,4.4e-05,0.96667,0.932039,0
040868_044839,2.374737,0.354874,7,2.7e-05,0.535324,0.678231,0
033339_033646,1.30265,0.500668,4,1e-06,0.92307,0.895868,0
018290_045243,3.153418,0.076017,17,0.004676,0.214873,0.293039,0
084342_063340,2.62425,0.179972,18,0.000331,0.444974,0.61424,0
021800_087858,2.593016,0.308586,9,0.000266,0.496078,0.596292,0
022069_058045,2.26223,0.335096,3,8e-06,0.57972,0.723102,0
076697_028575,2.715605,0.18127,8,0.000276,0.424072,0.56474,0
076697_021105,2.302769,0.240433,8,0.000579,0.641288,0.708456,0
057028_008487,0.006464,0.999357,0,0.0,0.999794,0.962838,0
095255_077699,2.555708,0.326121,2,0.002619,0.513457,0.604975,0
095255_069701,2.990661,0.115687,2,0.000824,0.251428,0.409303,0
095278_028441,2.88174,0.144358,9,0.00116,0.385246,0.4767,0
057004_035393,3.154103,0.07732,4,0.00412,0.218997,0.295329,0
055569_044200,2.971664,0.11065,18,0.001482,0.3215,0.441119,0
068896_055474,3.107114,0.118517,21,0.009196,0.281445,0.335463,0
068896_082769,2.917232,0.169222,6,0.004246,0.34722,0.473569,0
014311_096781,3.13158,0.096461,6,0.00776,0.247795,0.320673,0
014311_071962,2.988267,0.134679,7,0.004483,0.305728,0.432562,0
025766_017808,2.778984,0.24762,18,0.003701,0.453684,0.515287,0
045795_026274,0.942645,0.791263,1,0.000287,0.91971,0.903572,0
087052_093972,2.791334,0.17725,3,0.000789,0.375486,0.534326,0
091382_044039,2.772985,0.209258,1,0.000501,0.443545,0.52808,0
091382_009479,2.651892,0.233726,1,8e-06,0.404538,0.589901,0
040802_003173,1.690112,0.392432,5,0.000211,0.813068,0.831916,0
040802_067128,1.664214,0.30837,5,3.4e-05,0.753063,0.841546,0
004908_082218,2.491341,0.259708,24,0.000278,0.54469,0.641367,0
004908_060294,1.266664,0.64354,4,1e-06,0.882976,0.88875,0
004908_071860,2.831773,0.142169,24,0.000558,0.350608,0.524904,0
004908_046861,2.289346,0.303317,4,0.000546,0.574808,0.71995,0
054218_037135,3.034572,0.192221,23,0.007096,0.321978,0.354269,0
054218_079520,3.069499,0.15841,23,0.009809,0.303329,0.350008,0
054218_038533,3.012666,0.189885,23,0.007142,0.336982,0.380857,0
054218_086188,3.167567,0.089789,21,0.01061,0.238495,0.279675,0
083015_080010,1.856825,0.470694,0,0.00057,0.740887,0.804724,0
083015_082632,2.183208,0.361987,0,4e-05,0.56085,0.740688,0
083015_074090,1.11442,0.765081,0,7.3e-05,0.857558,0.881009,0
083015_089520,2.368191,0.268385,7,3e-05,0.512331,0.701963,0
034147_008213,3.166084,0.089431,26,0.004997,0.2184,0.27563,0
073124_095460,2.830261,0.217437,17,0.003299,0.398782,0.505398,0
067648_020241,3.104062,0.102444,9,0.002358,0.242287,0.341174,0
008978_050199,2.167634,0.40695,3,0.000631,0.633679,0.735553,0
002114_086182,3.157388,0.076233,11,0.003583,0.202124,0.276175,0
002114_031877,3.048135,0.101668,2,0.006586,0.278035,0.393993,0
002114_014911,3.12128,0.092501,11,0.010986,0.258216,0.326478,0
078666_091674,1.526243,0.645171,1,0.000119,0.794674,0.829036,0
047578_018419,2.973897,0.172757,5,0.005122,0.366588,0.411593,0
047578_099110,3.050673,0.083528,25,0.003013,0.234974,0.382608,0
063497_086525,2.811214,0.107898,3,0.000641,0.301505,0.52615,0
027440_019588,2.990109,0.102785,5,0.001537,0.276575,0.430154,0
027440_032147,2.361499,0.221672,2,0.000295,0.547079,0.706449,0
