guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
068367_029480,2.845542,0.116387,25,0.000791,0.334739,0.510821,1
068367_015074,3.272777,0.047366,7,0.010028,0.136841,0.092619,1
068367_065290,3.175341,0.066469,25,0.005172,0.185583,0.252613,1
068367_019900,2.033838,0.370738,0,0.000629,0.705661,0.780686,1
029793_031324,2.566313,0.195985,7,0.00193,0.44941,0.638724,1
058116_033803,0.524249,0.892519,0,0.000363,0.974699,0.935648,1
058116_018749,1.867453,0.373911,2,0.000336,0.771046,0.812858,1
038540_063446,2.837151,0.115635,15,0.001022,0.339357,0.521237,1
059046_085018,2.878553,0.107944,7,0.000556,0.290819,0.489247,1
058597_019401,3.093046,0.106701,2,0.007152,0.255537,0.355686,1
025135_069576,3.251586,0.053129,24,0.008517,0.151895,0.148991,1
092015_079279,2.395353,0.208301,0,0.001374,0.597678,0.68787,1
092015_003553,2.798862,0.175821,8,0.002081,0.376405,0.540917,1
092015_085018,2.743594,0.128212,8,0.000634,0.359684,0.565602,1
092015_097309,3.223499,0.057467,21,0.00903,0.164856,0.201674,1
092015_030049,3.240566,0.05134,10,0.00508,0.149747,0.15319,1
092015_057210,1.719604,0.582134,0,0.001546,0.757682,0.802531,1
092015_095255,3.035124,0.089767,9,0.001877,0.256898,0.389561,1
014063_063314,3.193692,0.065079,16,0.00878,0.179954,0.247266,1
014063_001094,2.865478,0.09641,8,0.000419,0.281353,0.494012,1
014063_083170,1.857415,0.292783,13,5.9e-05,0.72413,0.817983,1
013183_065870,2.289549,0.230254,25,0.000288,0.578822,0.726891,1
038070_065139,2.157993,0.221367,17,0.000268,0.599683,0.758546,1
038070_094112,3.176334,0.073483,16,0.002065,0.199784,0.254137,1
069488_046347,3.194751,0.062571,20,0.004594,0.179578,0.230343,1
069488_060325,1.792371,0.495941,0,0.000698,0.710065,0.817975,1
044012_064613,3.253085,0.056957,26,0.006329,0.153246,0.138841,1
034252_049502,3.22988,0.060295,21,0.006067,0.165701,0.182535,1
091674_044136,2.296316,0.316826,0,0.000799,0.619921,0.710996,1
091674_091733,3.244474,0.048285,25,0.008528,0.142699,0.145591,1
091674_050572,1.923347,0.503414,0,0.001066,0.722241,0.7719,1
084985_014769,2.023259,0.381324,0,0.000193,0.659761,0.787197,1
084985_003859,2.642268,0.255497,0,0.001076,0.458095,0.598588,1
084985_044022,2.815897,0.155551,0,0.000912,0.34754,0.533536,1
084985_006496,2.567729,0.293653,0,0.000614,0.46828,0.618573,1
061349_074698,1.681385,0.312811,0,4.5e-05,0.74085,0.843719,1
061349_013537,1.805753,0.386311,12,0.000163,0.750851,0.826656,1
011546_018071,3.029664,0.126661,13,0.006843,0.313176,0.402943,1
011546_052993,3.21429,0.057669,13,0.010469,0.169938,0.221726,1
086367_027691,2.875479,0.157437,14,0.001418,0.354896,0.498339,1
086367_070543,3.158324,0.081284,10,0.006887,0.208958,0.282508,1
009672_090602,3.088686,0.102918,9,0.003107,0.248743,0.346488,1
061256_078008,1.718509,0.414363,11,9.7e-05,0.6941,0.837229,1
069639_080816,3.242316,0.052191,9,0.006978,0.155552,0.167435,1
069639_060503,3.117863,0.066676,16,0.004629,0.19637,0.320727,1
085089_055845,2.308109,0.226069,14,9.8e-05,0.530301,0.721618,1
073342_076666,2.057849,0.438291,21,0.00071,0.674569,0.760849,1
078498_077533,2.21225,0.368892,0,0.000571,0.585558,0.733807,1
008466_015923,3.045573,0.123739,21,0.000598,0.280957,0.373926,1
008466_001720,2.556129,0.244711,21,0.000575,0.518754,0.626891,1
017984_089381,3.261892,0.04526,19,0.007525,0.134729,0.109022,1
017984_019533,2.589863,0.204693,6,0.000323,0.459057,0.630282,1
006029_072514,3.265599,0.044793,16,0.00673,0.129489,0.088661,1
073600_049061,3.215994,0.061418,23,0.002825,0.167204,0.191323,1
073600_049783,1.786362,0.477271,2,6.7e-05,0.744066,0.826081,1
031776_030982,3.248195,0.076214,4,0.028895,0.201179,0.143777,1
031776_065139,1.977931,0.325885,5,0.000212,0.637435,0.797588,1
018129_073402,2.876053,0.149656,22,0.003597,0.379113,0.490574,1
031877_031274,2.817738,0.109266,13,0.000817,0.311058,0.529327,1
031877_092589,3.229007,0.066459,24,0.012162,0.189011,0.199207,1
057060_034806,3.268981,0.048648,7,0.006599,0.134402,0.089259,1
057060_040447,3.245235,0.047969,11,0.006873,0.142712,0.154083,1
004140_045959,3.190588,0.06001,14,0.003311,0.170965,0.232305,1
004140_004930,1.462588,0.398649,0,4.8e-05,0.855509,0.87298,1
008855_027856,1.391899,0.54399,0,0.000145,0.870298,0.862333,1
008855_048640,0.887403,0.595603,0,4.2e-05,0.968634,0.921994,1
008855_045758,1.534799,0.625766,0,8.3e-05,0.776656,0.840635,1
008855_083398,3.232996,0.078049,9,0.026721,0.209253,0.184564,1
016171_015732,1.9883,0.282862,20,0.0,0.691893,0.795529,1
022946_079466,2.666574,0.16192,3,0.000541,0.410015,0.602372,1
069371_002912,3.224372,0.059278,10,0.00363,0.172806,0.186754,1
069371_060627,3.220955,0.063056,20,0.004344,0.177018,0.19498,1
069371_049129,3.21447,0.069777,7,0.004204,0.188166,0.204914,1
069371_033452,3.231105,0.063069,20,0.004893,0.169987,0.185258,1
038490_067305,3.076354,0.087865,21,0.006775,0.242502,0.368052,1
038490_014010,3.235547,0.050877,17,0.005723,0.148504,0.160445,1
038490_005746,3.256037,0.046895,12,0.006562,0.138353,0.120166,1
038439_062050,1.837946,0.528841,0,0.001124,0.71143,0.79563,1
080053_060075,2.152237,0.269813,0,9.3e-05,0.54952,0.757347,1
008866_046094,3.093606,0.077514,16,0.003339,0.213431,0.343527,1
016663_099073,3.256834,0.050797,15,0.006842,0.146791,0.137165,1
082833_022488,2.901942,0.094991,10,0.001465,0.271056,0.476937,1
082833_077416,3.266547,0.049899,20,0.007723,0.137607,0.100382,1
082833_076782,2.397125,0.214095,0,0.000164,0.475385,0.694451,1
082833_018782,3.24473,0.061956,20,0.006329,0.161097,0.152455,1
082833_014455,2.858902,0.139144,18,0.000679,0.372729,0.506614,1
082833_080379,2.406419,0.211218,18,0.000102,0.516506,0.695552,1
082833_058204,2.908395,0.125697,18,0.000589,0.334724,0.481905,1
085203_095600,3.18883,0.069222,20,0.003256,0.20076,0.247007,1
036812_058653,3.229717,0.049429,17,0.002295,0.144342,0.150434,1
098281_096586,3.12405,0.062387,15,0.000652,0.182631,0.279571,1
032147_060246,3.157011,0.085576,17,0.010909,0.225488,0.295397,1
032147_095835,3.121528,0.088556,17,0.009905,0.230521,0.332354,1
069996_044060,2.490494,0.135871,10,1.1e-05,0.379629,0.644507,1
069996_032757,3.246636,0.054762,11,0.011486,0.159557,0.167862,1
069996_007512,3.235517,0.05072,22,0.006656,0.151133,0.165658,1
069996_006015,2.682618,0.136008,26,9e-05,0.344344,0.580925,1
012811_099162,1.777868,0.463315,13,0.000459,0.797649,0.81697,1
085581_057194,3.233681,0.063757,11,0.008641,0.188725,0.185685,1
085581_017170,2.403175,0.193136,26,0.000354,0.532386,0.693632,1
019788_028175,3.251451,0.060903,6,0.007053,0.157576,0.134555,1
019788_009479,3.221323,0.056227,6,0.007659,0.163336,0.200781,1
095618_047782,3.142943,0.065288,2,0.003011,0.190371,0.293918,1
095618_084843,2.568893,0.174486,20,0.001106,0.458963,0.636564,1
070725_041151,2.69704,0.172932,8,0.001817,0.457619,0.580231,1
092807_000713,3.270316,0.046829,26,0.007827,0.131325,0.084328,1
092807_014083,2.404306,0.215476,19,0.000161,0.518736,0.693185,1
092807_063405,2.945382,0.128828,19,0.001667,0.324571,0.462205,1
082458_077206,3.223021,0.056874,24,0.004687,0.167666,0.197697,1
082458_040813,2.086459,0.286355,24,0.000143,0.636711,0.777482,1
092108_049568,1.683828,0.329263,2,7.8e-05,0.809156,0.847116,1
096696_084930,3.255172,0.049702,17,0.00719,0.146972,0.133064,1
096696_017895,2.636045,0.149182,6,0.001332,0.430907,0.612073,1
006433_022517,3.261851,0.044021,9,0.005832,0.130062,0.097308,1
006433_067825,2.475793,0.169766,4,0.000146,0.477542,0.671105,1
089775_043329,3.082976,0.070052,14,0.00058,0.199877,0.324614,1
040707_044706,3.166675,0.065774,21,0.002078,0.181292,0.25796,1
021007_086525,2.726264,0.124344,9,0.000869,0.33064,0.569253,1
035921_044593,3.248166,0.062156,8,0.009587,0.160374,0.157882,1
035921_014911,3.220399,0.074002,8,0.009829,0.21192,0.207282,1
024310_064454,2.634688,0.112252,3,0.003462,0.322667,0.578268,1
024310_092108,2.706515,0.077793,26,6.3e-05,0.233112,0.507997,1
053190_036106,2.91679,0.118243,10,0.00068,0.287778,0.467759,1
024758_006127,3.090107,0.09433,1,0.002412,0.245853,0.354352,1
015164_074318,3.188083,0.065612,16,0.003141,0.18549,0.233846,1
015164_084628,3.225036,0.0543,15,0.004742,0.158828,0.179424,1
075529_005216,1.935865,0.269622,26,0.000104,0.655495,0.802728,1
012738_044832,3.138607,0.086837,15,0.00315,0.22346,0.30644,1
035379_042026,2.980665,0.109288,8,0.001462,0.29998,0.436637,1
028441_023125,3.088942,0.069335,0,0.001102,0.203805,0.329584,1
028441_069576,3.261347,0.048437,24,0.008235,0.139894,0.116147,1
024885_055718,3.214028,0.065647,22,0.010836,0.18545,0.227948,1
024885_079520,3.260992,0.046161,11,0.006485,0.133511,0.101204,1
075584_067672,2.711051,0.123893,13,0.000189,0.338583,0.570465,1
075584_019050,2.217519,0.458768,14,0.000296,0.620133,0.67579,1
075584_047989,1.583909,0.446172,14,0.000127,0.859735,0.858993,1
047959_016510,3.081481,0.091921,19,0.002927,0.23223,0.353049,1
078219_072065,3.262095,0.049529,19,0.006974,0.138074,0.1103,1
078219_000378,3.239586,0.065073,9,0.018767,0.181871,0.189969,1
017895_001588,3.224767,0.049253,12,0.007374,0.146348,0.163927,1
017895_034848,2.296451,0.248886,2,0.000211,0.603316,0.722712,1
017895_031331,1.429783,0.599867,12,0.000145,0.838701,0.873525,1
017895_086213,2.282363,0.234863,12,0.000516,0.610538,0.726261,1
095460_078228,2.476162,0.215856,0,0.000316,0.509894,0.668487,1
066072_052954,2.648346,0.119336,12,0.000172,0.336258,0.592497,1
066072_085018,3.028075,0.095842,11,0.002281,0.272856,0.400929,1
037074_021544,3.22847,0.057778,23,0.006737,0.17113,0.196913,1
037074_074318,3.253277,0.056608,4,0.009179,0.154772,0.144353,1
037074_084628,3.234086,0.057224,4,0.006284,0.160151,0.172301,1
027692_009564,2.788746,0.110817,7,0.000979,0.31202,0.537206,1
027692_054549,2.02039,0.356396,0,0.000346,0.696915,0.778082,1
027692_099262,3.222205,0.05602,21,0.012191,0.166382,0.21204,1
042856_014706,2.875935,0.19621,22,0.007059,0.340261,0.486425,1
080093_053287,1.944965,0.394517,0,0.000594,0.735469,0.784716,1
018290_078126,2.212374,0.298787,18,0.000374,0.564615,0.740532,1
018290_023125,3.176905,0.063192,17,0.00271,0.173447,0.236692,1
018290_006629,2.101402,0.363241,19,6.4e-05,0.648943,0.767034,1
022069_032327,0.933706,0.782167,23,3.8e-05,0.903801,0.914967,1
062447_072319,3.218398,0.071202,19,0.01907,0.204074,0.223081,1
062447_072441,0.681972,0.771881,26,4.9e-05,0.98208,0.939142,1
021907_082576,3.089996,0.073585,22,0.002591,0.209123,0.341274,1
008431_064999,3.266813,0.046218,8,0.00825,0.137083,0.107598,1
076697_002562,2.934903,0.094946,4,0.000905,0.263756,0.451706,1
057028_006843,2.763125,0.199872,16,0.000178,0.42267,0.542456,1
057028_013666,2.395416,0.24354,16,5.4e-05,0.53317,0.69484,1
095255_030049,3.161773,0.084101,23,0.004992,0.214861,0.288211,1
015134_097034,3.259891,0.046257,10,0.006222,0.134521,0.108884,1
011303_008003,2.945178,0.109235,7,0.003703,0.304237,0.46058,1
095278_043313,3.158322,0.082366,3,0.012174,0.215216,0.295103,1
050637_029197,3.213157,0.056258,9,0.010041,0.163778,0.209238,1
050637_000689,1.549995,0.642159,0,0.000988,0.766181,0.825044,1
028170_092130,3.254556,0.056981,21,0.007539,0.160248,0.143244,1
028170_047751,2.940523,0.107147,21,0.00131,0.280585,0.454017,1
087962_038266,3.264627,0.04916,18,0.009852,0.140342,0.1187,1
087962_052993,3.205467,0.057881,17,0.010488,0.169151,0.230039,1
002823_002405,3.265324,0.043495,8,0.00663,0.129918,0.09486,1
002823_086188,3.268201,0.042043,8,0.00716,0.126009,0.082506,1
065174_084772,3.259042,0.051328,9,0.007826,0.149844,0.12723,1
055569_011531,3.183559,0.066801,23,0.003556,0.193181,0.245723,1
055569_003860,2.251543,0.226383,25,1e-05,0.560597,0.734011,1
014977_099637,1.051443,0.49976,1,3.3e-05,0.960727,0.910563,1
014977_010920,1.570198,0.384502,1,0.000296,0.831161,0.860164,1
014977_049502,3.24341,0.050961,26,0.009491,0.149083,0.157434,1
050208_017013,3.230845,0.047773,26,0.006103,0.142915,0.160741,1
068896_044062,1.944555,0.408953,26,0.000521,0.696974,0.794337,1
090586_047440,2.832104,0.09002,25,0.00087,0.257994,0.497894,1
014311_060743,3.253914,0.048091,20,0.006092,0.141133,0.120957,1
014311_033114,3.154462,0.061231,16,0.005026,0.180802,0.280078,1
088407_037357,2.722315,0.200998,8,0.007154,0.473569,0.558024,1
061286_095500,3.25208,0.060993,12,0.006269,0.160905,0.131817,1
045795_018657,3.246076,0.064314,20,0.010465,0.180073,0.168077,1
023154_059507,3.244363,0.053911,10,0.009097,0.15499,0.16326,1
087052_060553,2.576817,0.223216,11,0.000188,0.450506,0.632673,1
091382_084250,0.723498,0.770296,26,4e-06,0.981415,0.937532,1
091382_033646,1.779801,0.449428,26,5.1e-05,0.741279,0.830271,1
028409_061963,2.452781,0.17854,4,0.000282,0.467185,0.67886,1
049814_038386,1.998446,0.392491,13,0.000302,0.713231,0.780761,1
054218_097153,2.185129,0.265351,0,0.000144,0.607669,0.754034,1
083015_034248,3.249132,0.052032,8,0.007709,0.150116,0.138142,1
083015_010920,3.174705,0.073395,10,0.003733,0.195071,0.257263,1
028977_036177,2.680517,0.155229,16,0.001699,0.421791,0.596403,1
034147_080830,3.257576,0.049009,19,0.009442,0.143469,0.139084,1
050300_071478,1.059259,0.728321,12,1.5e-05,0.886363,0.908923,1
076914_004147,3.122856,0.098486,16,0.018758,0.277387,0.313108,1
056418_091295,1.485234,0.657805,20,9.7e-05,0.809714,0.823625,1
078666_092359,1.652501,0.580368,8,0.000188,0.727618,0.826895,1
066788_057509,3.232136,0.058519,12,0.005424,0.164912,0.182565,1
074684_007685,2.390806,0.303701,25,0.00073,0.583964,0.676844,1
047578_043717,2.696658,0.150005,20,0.001997,0.398773,0.589488,1
047578_028840,3.027818,0.08921,14,0.003087,0.248773,0.400926,1
063497_079654,3.214414,0.075604,23,0.015278,0.203118,0.228286,1
028399_014900,2.484807,0.177172,12,0.000152,0.448893,0.664981,1
011581_000196,1.872997,0.36443,3,0.000408,0.777084,0.806376,1
027440_037533,2.911277,0.113642,6,0.000832,0.311549,0.480891,1
027440_022946,2.632622,0.161549,3,0.000724,0.411959,0.614677,1
027440_080319,1.647786,0.486124,0,0.00081,0.813576,0.84398,1
027440_095255,3.117178,0.08597,13,0.001587,0.23061,0.317248,1
086079_091733,3.121247,0.082618,16,0.010667,0.227034,0.324917,0
018398_025135,3.246466,0.049388,26,0.006234,0.145287,0.149509,0
081778_021907,3.195395,0.072557,22,0.002459,0.190125,0.225945,0
045180_059797,1.046259,0.614525,15,0.0,0.971879,0.915714,0
085486_065432,2.935439,0.170197,24,0.000392,0.317968,0.452355,0
022950_027543,3.207569,0.076369,25,0.006457,0.201119,0.223792,0
022950_030254,3.188452,0.073242,26,0.008007,0.208319,0.256687,0
022950_085934,3.14407,0.10717,26,0.006412,0.244635,0.300537,0
022950_035264,3.204751,0.082856,26,0.005339,0.198842,0.228541,0
041762_001206,3.261415,0.045779,10,0.006419,0.136458,0.110751,0
000796_084342,1.633429,0.626729,7,0.000109,0.752857,0.806316,0
000796_081684,2.942537,0.187686,7,0.001216,0.350866,0.439995,0
000796_072887,2.941055,0.189761,7,0.001981,0.35612,0.441554,0
072471_053171,1.396173,0.439966,1,0.000139,0.888773,0.874042,0
069849_031619,3.142695,0.106451,4,0.006071,0.233388,0.301037,0
097510_052142,3.260912,0.04621,17,0.007385,0.134257,0.106867,0
097510_069669,3.265043,0.046372,6,0.007019,0.136964,0.100746,0
091924_091701,2.371977,0.252724,4,0.000204,0.553088,0.701264,0
034626_062955,2.49235,0.09903,26,7.1e-05,0.297012,0.61071,0
034626_028057,2.419196,0.107009,26,1.1e-05,0.320153,0.636897,0
088031_023578,3.2107,0.061817,25,0.006388,0.181935,0.22657,0
088031_079654,3.223585,0.061863,25,0.005364,0.173919,0.202194,0
093340_058784,3.206664,0.065237,9,0.003046,0.17652,0.20912,0
018765_065921,3.22315,0.064267,21,0.006473,0.182352,0.208895,0
018765_018890,2.730141,0.137125,23,0.000444,0.347674,0.5665,0
079472_027856,2.459103,0.217329,26,3.6e-05,0.446445,0.670192,0
079472_082724,3.242175,0.050145,22,0.006002,0.14069,0.140765,0
079472_017828,2.86556,0.114813,26,0.000413,0.291256,0.492032,0
079472_093944,3.014918,0.094821,22,0.000722,0.242827,0.396165,0
079472_099900,2.90081,0.099519,22,0.001102,0.285883,0.477528,0
079472_077389,3.254684,0.054647,6,0.005897,0.158015,0.141118,0
019543_049061,3.095975,0.078622,17,0.000987,0.232261,0.336229,0
019543_095500,3.254006,0.053851,17,0.007523,0.157965,0.134712,0
019543_010560,3.23225,0.067222,20,0.006176,0.170255,0.179691,0
019543_043290,3.242924,0.064996,17,0.008804,0.173584,0.171381,0
021595_043051,2.270981,0.332576,0,9.9e-05,0.567326,0.723642,0
048301_012020,2.733576,0.143848,25,0.00051,0.377348,0.57285,0
051780_038194,1.798226,0.415657,15,0.0001,0.743134,0.828499,0
035500_026397,3.203315,0.063888,21,0.003875,0.186052,0.231484,0
035500_018419,3.094658,0.080557,6,0.000705,0.220603,0.32127,0
063963_024199,2.707486,0.205557,0,0.001419,0.453658,0.578321,0
004157_041318,3.171235,0.069845,24,0.002911,0.191746,0.264778,0
087554_047068,3.01664,0.172029,15,0.003984,0.329358,0.387388,0
087554_084297,3.263558,0.055926,15,0.008964,0.148199,0.116667,0
087554_044857,1.202872,0.736436,15,7.7e-05,0.854463,0.870478,0
078228_064488,1.995821,0.381881,3,0.00025,0.688482,0.791095,0
002277_014029,3.255628,0.048798,15,0.009815,0.143797,0.141368,0
002277_093852,3.202527,0.061732,11,0.007677,0.178373,0.228026,0
002277_055769,3.015252,0.164218,4,0.005577,0.340589,0.38629,0
002277_066987,2.545388,0.19554,4,0.000205,0.450244,0.648753,0
053720_070331,3.225998,0.063195,23,0.007863,0.171009,0.189906,0
088623_061813,2.813359,0.202168,12,0.002706,0.389867,0.525777,0
016720_097530,3.263821,0.04772,21,0.007046,0.141248,0.107595,0
016720_088370,2.691759,0.161672,2,0.000732,0.436447,0.590822,0
091497_053459,2.71491,0.188244,4,0.000785,0.451366,0.575855,0
038532_087139,3.22651,0.061637,26,0.010448,0.169741,0.203071,0
052612_042515,3.110977,0.072625,7,0.002143,0.203669,0.326444,0
015336_074698,1.693212,0.27325,25,3.9e-05,0.752442,0.838672,0
021092_049066,3.109148,0.071222,11,0.001068,0.189061,0.286018,0
049124_073614,3.188677,0.060412,22,0.004547,0.174076,0.224978,0
049124_010557,2.962264,0.214133,12,0.002165,0.319387,0.389518,0
049124_059578,3.021065,0.091833,12,0.000576,0.223338,0.37249,0
067342_027040,2.803772,0.137995,17,0.000483,0.335889,0.53685,0
067342_022547,2.287517,0.263547,0,0.000262,0.551658,0.727384,0
067342_015923,3.026773,0.087414,9,0.002313,0.241894,0.398866,0
009706_019127,0.392109,0.925538,0,0.000306,0.979614,0.942334,0
009706_015134,1.661978,0.494084,0,0.000572,0.81813,0.841029,0
009706_020456,3.093024,0.065684,17,0.000929,0.193087,0.324621,0
084297_004140,3.195305,0.069397,22,0.004375,0.190873,0.236229,0
000139_007860,3.087557,0.07595,12,0.001924,0.224114,0.35478,0
010800_024066,2.527647,0.184054,9,0.00061,0.458447,0.653977,0
010800_030292,3.075869,0.095208,9,0.003994,0.252803,0.369372,0
004991_058738,2.488328,0.187083,21,0.000542,0.474633,0.666752,0
087638_000068,2.511947,0.137778,23,5.7e-05,0.377777,0.643505,0
087638_031877,3.223778,0.058148,17,0.003322,0.159094,0.178949,0
087638_086471,2.500053,0.136822,24,3.2e-05,0.385897,0.648971,0
006063_086105,3.240873,0.057394,6,0.008702,0.165457,0.175419,0
091987_091113,3.261646,0.051539,3,0.005853,0.142778,0.107553,0
042566_050724,3.147132,0.093271,8,0.009073,0.230018,0.305836,0
046793_054718,3.245623,0.054139,4,0.008821,0.149977,0.150757,0
055420_014778,3.250696,0.051129,8,0.009149,0.150454,0.155776,0
055420_077998,2.306533,0.278303,3,0.0001,0.521581,0.716431,0
013228_031274,3.081156,0.091534,24,0.003796,0.225178,0.348478,0
097530_004596,3.222797,0.063,22,0.005556,0.178365,0.201633,0
021198_089351,3.176077,0.068437,12,0.003822,0.197251,0.265906,0
068367_073050,1.505154,0.640172,0,0.000363,0.791466,0.842491,0
068367_071722,3.247867,0.053519,4,0.007709,0.153308,0.157353,0
084862_012834,3.265821,0.050935,5,0.009081,0.142586,0.116967,0
077389_028575,2.942317,0.157814,10,0.002476,0.359506,0.454073,0
053078_045845,3.229581,0.056684,19,0.004118,0.16148,0.178001,0
053078_031619,3.225812,0.064798,10,0.005247,0.174743,0.1959,0
058116_047130,2.086715,0.229041,2,5.9e-05,0.650113,0.775073,0
018836_010920,2.039631,0.504332,19,0.000345,0.654604,0.733662,0
011124_097583,2.610551,0.192243,26,0.000193,0.452295,0.624009,0
074090_079654,3.093484,0.160057,21,0.009446,0.287577,0.321856,0
081028_039092,3.070508,0.077464,26,0.001682,0.224862,0.355964,0
084017_008376,3.264297,0.048335,24,0.008525,0.142437,0.112658,0
084017_028170,3.269273,0.045693,5,0.008906,0.136175,0.098779,0
059046_069827,3.147303,0.107343,12,0.001807,0.234622,0.282473,0
