guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
065921_027187,1.457882,0.402523,26,0.0,0.872408,0.876839,1
065921_052142,0.301123,0.944133,20,0.0,0.979292,0.953514,1
065921_060743,0.675402,0.863423,8,0.0,0.930555,0.92916,1
080813_060620,1.853327,0.343302,25,0.0,0.677917,0.821269,1
027669_000490,0.720201,0.832808,25,0.0,0.953575,0.93024,1
018129_073402,1.629453,0.328729,22,0.0,0.802638,0.855362,1
000068_030257,2.664871,0.14228,21,0.0,0.351929,0.584162,1
017546_044901,2.435825,0.212513,10,0.0,0.516196,0.678203,1
010368_042556,1.37293,0.492195,16,0.0,0.86416,0.888761,1
040117_058709,1.714735,0.414892,16,0.0,0.763121,0.8428,1
031877_004916,1.243248,0.544026,25,0.0,0.889967,0.901087,1
031877_019515,0.610284,0.769428,5,0.0,0.999531,0.944355,1
057060_040447,1.915207,0.291059,5,0.0,0.633061,0.806427,1
057060_061104,1.627053,0.337407,6,0.0,0.829244,0.855055,1
057060_048584,1.961568,0.259346,24,0.0,0.735888,0.796274,1
057060_007412,0.668553,0.776929,5,0.0,0.989577,0.9421,1
019360_095287,1.269601,0.589861,10,0.0,0.8643,0.896701,1
016171_090998,0.494471,0.890725,9,0.0,0.972606,0.946664,1
022946_037797,1.400052,0.475944,16,0.0,0.854212,0.885291,1
069371_060627,1.129008,0.68811,6,0.0,0.877559,0.905871,1
069371_064246,1.705085,0.285362,4,0.0,0.69886,0.837263,1
069371_033452,0.802811,0.696523,4,0.0,0.97203,0.932199,1
038490_067305,0.185451,0.967163,6,0.0,0.991513,0.958165,1
038490_014010,1.099472,0.366114,3,0.0,0.999412,0.893915,1
038769_052933,1.031818,0.652374,25,0.0,0.933158,0.917238,1
016663_099073,1.814959,0.345063,22,0.0,0.744561,0.828488,1
082833_018782,1.642559,0.478222,24,0.0,0.810696,0.851072,1
069996_004378,0.047749,0.991843,5,0.0,0.999969,0.962349,1
069996_046675,1.28071,0.518571,4,0.0,0.931578,0.896883,1
085581_057194,1.012563,0.722673,17,0.0,0.924802,0.913715,1
070725_077112,2.124033,0.275705,18,0.0,0.62096,0.767774,1
092807_000713,0.336232,0.915661,11,0.0,0.994922,0.955109,1
082458_007367,1.554183,0.551291,26,0.0,0.833611,0.856165,1
082458_077206,2.64318,0.227017,21,1e-06,0.451001,0.596795,1
063252_020611,0.92839,0.606965,3,0.0,0.96012,0.924307,1
089775_024082,1.872064,0.411202,6,0.0,0.703265,0.816815,1
085716_081485,1.293924,0.477746,8,0.0,0.893673,0.888615,1
085716_094251,0.312521,0.940142,11,0.0,0.988454,0.953065,1
085716_051508,1.223921,0.716169,8,0.0,0.845863,0.880908,1
009152_043285,0.885652,0.580526,8,0.0,0.988086,0.926267,1
009152_066894,0.536668,0.86402,15,0.0,0.983177,0.946551,1
009152_050326,0.595584,0.869737,15,0.0,0.960729,0.939609,1
024758_093762,1.672193,0.479976,6,0.0,0.813147,0.841711,1
024042_023685,2.541951,0.247028,12,0.0,0.461751,0.632668,1
015164_085934,1.037761,0.559021,5,0.0,0.989371,0.913023,1
075529_060546,2.409523,0.237696,18,0.0,0.522306,0.684573,1
047959_016510,0.959664,0.779092,19,0.0,0.882208,0.910713,1
093363_057795,0.518118,0.891405,8,0.0,0.964764,0.943735,1
037074_068733,1.415214,0.605201,26,0.0,0.791512,0.873595,1
037074_062525,1.264701,0.607222,5,0.0,0.899454,0.897821,1
037074_078292,1.364066,0.546912,16,0.0,0.864659,0.884361,1
081643_088137,1.603157,0.482327,4,0.0,0.809117,0.856479,1
033339_001542,0.310775,0.92129,4,0.0,0.996602,0.956138,1
021907_090385,1.786019,0.43367,15,0.0,0.794124,0.826039,1
057028_089712,0.26973,0.944893,13,0.0,0.995243,0.95637,1
057028_013666,0.679,0.805928,6,0.0,0.968504,0.938178,1
036525_052638,1.771574,0.272041,25,0.0,0.698153,0.827041,1
036525_071054,0.422169,0.916111,12,0.0,0.969101,0.948134,1
036525_068638,1.372941,0.623407,23,0.0,0.83779,0.880259,1
036525_095201,1.369077,0.629871,25,0.0,0.855317,0.876982,1
064426_098276,1.266759,0.497016,11,0.0,0.875719,0.894794,1
064426_031324,0.213331,0.965734,17,0.0,0.982935,0.955362,1
015134_096867,0.509954,0.88712,7,0.0,0.964531,0.945411,1
015134_075224,1.955257,0.25093,18,0.0,0.66114,0.800953,1
015134_075955,2.273531,0.245109,7,0.0,0.598936,0.727024,1
095278_043313,1.320745,0.405082,10,0.0,0.907412,0.888939,1
050637_092379,0.365334,0.92255,5,0.0,0.98449,0.952752,1
028170_047751,2.207465,0.186695,21,0.0,0.513945,0.741126,1
087962_038266,0.712703,0.806313,5,0.0,0.961138,0.935659,1
065174_084772,0.51988,0.788476,6,0.0,0.999743,0.947207,1
050208_021576,0.276585,0.930318,3,0.0,0.999283,0.957243,1
090586_096781,1.576263,0.567811,8,0.0,0.811783,0.850346,1
088407_098838,0.790215,0.853842,19,0.0,0.898039,0.90374,1
088407_037357,1.920465,0.362366,20,0.0,0.748589,0.804174,1
045795_018657,1.31033,0.488963,7,0.0,0.909738,0.894268,1
045795_080542,0.284842,0.938293,6,0.0,0.99787,0.955936,1
045795_067481,1.344672,0.488381,6,0.0,0.821103,0.884766,1
091382_036525,1.022335,0.658829,11,0.0,0.942355,0.920333,1
049814_064588,0.468834,0.864285,5,0.0,0.995056,0.950859,1
054218_022870,2.078413,0.293082,7,0.0,0.643375,0.774581,1
054218_020897,2.180875,0.31945,12,0.0,0.646283,0.747565,1
083015_034248,1.353244,0.645518,16,0.0,0.809377,0.876968,1
083015_099153,1.041563,0.508683,4,0.0,0.951942,0.912117,1
073124_084654,1.354898,0.42695,5,0.0,0.898588,0.889587,1
054678_040672,2.162648,0.25938,19,0.0,0.579416,0.759151,1
054678_090635,2.287725,0.30693,26,0.0,0.586341,0.720568,1
008978_046614,1.780564,0.346825,23,0.0,0.758319,0.82897,1
008978_052712,0.982267,0.706479,6,0.0,0.927065,0.919211,1
084658_086467,1.461029,0.457824,9,0.0,0.849875,0.877461,1
066788_024825,1.838934,0.49991,11,0.0,0.727476,0.799948,1
066788_057509,1.204127,0.687357,10,0.0,0.880956,0.894293,1
087913_076730,0.434549,0.901604,12,0.0,0.983277,0.950423,1
074684_019588,1.745655,0.527325,18,0.0,0.743953,0.823161,1
047578_021454,2.335291,0.20761,12,0.0,0.480476,0.710753,1
027440_006743,1.400948,0.455709,10,0.0,0.879666,0.885954,1
044839_086447,1.04059,0.580388,14,0.0,0.975741,0.918338,0
071730_037135,0.679116,0.839549,15,0.0,0.958563,0.936887,0
087182_006861,0.817843,0.626915,14,0.0,0.983432,0.930675,0
014305_081754,0.617517,0.877817,25,0.0,0.936826,0.932433,0
056389_037797,1.875668,0.283856,9,0.0,0.75512,0.814867,0
018398_025135,1.883339,0.387139,18,0.0,0.68474,0.815868,0
081778_078008,1.578393,0.54326,7,0.0,0.713176,0.846323,0
085486_015890,1.489564,0.522345,20,0.0,0.811773,0.872489,0
054718_029793,1.685053,0.353243,23,0.0,0.760927,0.849213,0
054718_053748,2.299566,0.275536,12,0.0,0.499245,0.715058,0
022950_027543,2.347487,0.225393,19,0.0,0.505234,0.709193,0
022950_030254,1.417357,0.65056,20,0.0,0.792543,0.86115,0
022950_085934,1.847156,0.441994,20,0.0,0.736332,0.81661,0
022950_007722,2.092597,0.25276,12,0.0,0.628869,0.774818,0
022950_058944,2.115424,0.256571,16,0.0,0.583144,0.762429,0
022950_002632,1.462212,0.509358,12,0.0,0.848188,0.873684,0
022950_035264,1.81266,0.382532,16,0.0,0.724506,0.829236,0
041762_001206,1.061865,0.46668,20,0.0,0.940234,0.903171,0
069849_031326,1.779795,0.518329,14,0.0,0.747791,0.815893,0
069849_044411,1.977952,0.381382,20,0.0,0.671727,0.796976,0
006901_010333,1.471217,0.528714,11,0.0,0.847252,0.875257,0
047834_066176,1.472342,0.502446,25,0.0,0.851471,0.877768,0
097510_069669,2.525121,0.20465,18,0.0,0.421978,0.644889,0
091924_037906,1.477254,0.525982,17,0.0,0.792576,0.873411,0
091924_021454,2.080278,0.188168,22,0.0,0.505089,0.755269,0
091924_066894,1.948908,0.260619,22,0.0,0.628819,0.798782,0
091924_091701,1.475936,0.369518,25,0.0,0.820331,0.871725,0
037153_069845,2.282327,0.204993,10,0.0,0.549312,0.726608,0
005074_027977,1.909707,0.309799,24,0.0,0.758802,0.807601,0
005074_078126,1.328496,0.622614,16,0.0,0.863521,0.884697,0
088031_023578,0.39918,0.908787,12,0.0,0.985387,0.95119,0
088031_071730,1.489341,0.621047,14,0.0,0.795651,0.854884,0
093340_006015,1.748337,0.344473,6,0.0,0.747833,0.836072,0
018765_065921,1.570755,0.441708,12,0.0,0.802843,0.865346,0
038362_052612,0.607484,0.839141,13,0.0,0.983185,0.942818,0
056506_036934,1.96453,0.314606,20,0.0,0.664086,0.801929,0
079472_050208,1.562465,0.456606,10,0.0,0.791883,0.864286,0
079472_031331,0.80287,0.783056,11,0.0,0.94424,0.928961,0
079472_027856,1.310299,0.515273,11,0.0,0.921222,0.894831,0
079472_069371,0.933344,0.734232,11,0.0,0.941509,0.923243,0
079472_017828,1.237036,0.517548,20,0.0,0.894616,0.900086,0
019543_049061,1.589228,0.486522,26,0.0,0.788091,0.861449,0
019543_061883,1.752861,0.361002,8,0.0,0.740055,0.840175,0
019543_040648,1.071302,0.66345,8,0.0,0.921052,0.915175,0
019543_018711,0.986206,0.564779,26,0.0,0.962971,0.920031,0
021595_061907,1.476533,0.41276,10,0.0,0.837148,0.874023,0
063963_029480,1.757133,0.537034,14,0.0,0.706347,0.811453,0
063963_096389,1.205632,0.562655,20,0.0,0.888025,0.902551,0
060313_083978,2.461303,0.227993,11,0.0,0.491858,0.671205,0
087554_081336,1.882169,0.408466,8,0.0,0.721978,0.812482,0
087554_098561,1.78955,0.444552,8,0.0,0.74838,0.829398,0
087554_017456,1.804416,0.483534,8,0.0,0.750184,0.818699,0
087554_015134,1.939879,0.525431,8,0.0,0.653677,0.760838,0
087554_081699,2.122582,0.341914,19,0.0,0.645403,0.765523,0
078228_023125,2.263124,0.221577,14,0.0,0.564933,0.732502,0
078228_032836,2.351764,0.221179,25,1e-06,0.551821,0.708484,0
002277_066987,1.7452,0.299558,8,0.0,0.741907,0.838055,0
091497_094917,1.978225,0.298225,24,0.0,0.590908,0.791575,0
091497_019414,1.682881,0.488725,19,0.0,0.751553,0.844609,0
038532_060503,2.480086,0.261309,23,0.0,0.486261,0.663476,0
038532_054561,0.108983,0.983383,20,0.0,0.993859,0.960174,0
006015_093082,1.005155,0.704178,6,0.0,0.951945,0.91767,0
058738_044714,1.480144,0.431254,23,0.0,0.855153,0.876681,0
052612_042515,1.610679,0.346276,20,0.0,0.802441,0.857834,0
015336_019261,2.283583,0.273325,22,0.0,0.595875,0.727418,0
021092_096389,0.992894,0.624551,21,0.0,0.985183,0.920254,0
032968_064999,1.443004,0.57814,24,0.0,0.797347,0.873681,0
049124_018315,2.050193,0.298108,5,0.0,0.676898,0.778258,0
049124_073614,2.026777,0.357398,25,0.0,0.659773,0.788149,0
049124_033140,1.244368,0.491137,26,0.0,0.933096,0.895915,0
049124_010557,1.139271,0.641731,10,0.0,0.930657,0.907244,0
049124_059578,1.955333,0.397827,5,0.0,0.661186,0.798899,0
067342_007022,1.527088,0.49918,25,0.0,0.832283,0.86284,0
067342_035264,0.989392,0.765904,25,0.0,0.888245,0.910832,0
067342_022547,0.182767,0.963805,15,0.0,0.997729,0.959368,0
067342_015923,1.831939,0.303082,9,0.0,0.694142,0.82244,0
009706_093343,2.328537,0.224029,25,0.0,0.534404,0.715686,0
009706_020456,0.541575,0.892042,25,0.0,0.949964,0.939275,0
084297_036059,2.052883,0.307921,26,0.0,0.680573,0.783467,0
084297_074759,1.233963,0.565446,22,0.0,0.897099,0.894821,0
037669_068653,0.592325,0.828293,12,0.0,0.986245,0.945401,0
004991_009070,0.219272,0.96011,20,0.0,0.990476,0.957106,0
010715_023578,1.476638,0.369042,26,0.0,0.886983,0.871108,0
087638_045795,1.115461,0.666057,5,0.0,0.909399,0.897393,0
006063_072129,1.263027,0.635953,12,0.0,0.849949,0.895367,0
081387_058621,0.876697,0.75357,5,0.0,0.94284,0.92853,0
077998_077389,2.102973,0.29698,21,0.0,0.675294,0.769928,0
077998_045795,1.332221,0.697961,5,0.0,0.828476,0.859515,0
042566_050724,0.879664,0.791612,9,0.0,0.89285,0.919113,0
042566_062010,0.925354,0.746073,25,0.0,0.927216,0.92319,0
075950_044832,2.205038,0.255686,12,0.0,0.6198,0.745835,0
055420_054788,2.264708,0.246164,19,0.0,0.498431,0.72415,0
097530_093321,0.833986,0.808651,18,0.0,0.930902,0.920287,0
