guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
032968_045502,2.513957,0.24898,25,0.001874,0.578637,0.635922,0
049124_073614,2.238452,0.33576,1,0.001871,0.590463,0.729224,0
049124_059578,2.42935,0.221294,3,0.000178,0.507107,0.687433,0
067342_015923,2.486307,0.276266,5,0.000228,0.482534,0.655459,0
065948_059046,2.396975,0.298841,20,0.000142,0.539015,0.686441,0
009706_088137,3.010404,0.113886,16,0.001851,0.276,0.409829,0
084297_087052,2.848513,0.192357,15,0.002887,0.387007,0.508144,0
084297_081447,2.821327,0.185833,1,0.001346,0.420655,0.506137,0
085370_022101,1.644653,0.607765,3,0.000221,0.751656,0.815575,0
085370_049129,2.216732,0.394645,7,0.000115,0.598192,0.722921,0
010800_030292,2.272553,0.266432,4,0.000223,0.546974,0.731775,0
004991_046675,2.962849,0.111212,24,0.001749,0.2927,0.450327,0
010715_092196,2.004999,0.466759,2,0.000505,0.674105,0.764241,0
087638_061984,2.760949,0.146756,25,0.00111,0.386504,0.561866,0
091987_010800,3.238257,0.067033,18,0.012149,0.172459,0.186779,0
091987_091113,2.740799,0.198319,24,0.001045,0.418003,0.565033,0
077998_077389,2.776803,0.170862,21,3.4e-05,0.406255,0.54181,0
046793_054718,2.99226,0.188804,24,0.00542,0.317332,0.399052,0
021198_089351,2.967392,0.14006,22,0.002663,0.317237,0.446487,0
068367_071722,3.037222,0.119561,17,0.006153,0.300521,0.398952,0
068367_052656,3.144196,0.100958,23,0.005494,0.230774,0.297681,0
084862_045307,2.5043,0.229635,0,0.00099,0.53954,0.652413,0
066634_001630,2.145557,0.404756,8,0.000545,0.656071,0.735375,0
066634_076798,2.516192,0.264482,0,0.000337,0.484885,0.649531,0
058597_085679,2.710671,0.232621,5,0.000559,0.458282,0.562051,0
020158_008718,2.466959,0.339443,1,0.000285,0.510255,0.644173,0
020158_084478,2.830206,0.133821,4,0.001644,0.358992,0.527589,0
044911_093837,2.577693,0.234917,25,6e-06,0.483475,0.624445,0
050620_066788,2.547304,0.276078,2,0.000163,0.510979,0.629489,0
050424_063405,2.594548,0.240043,8,0.000327,0.455347,0.622594,0
026294_064352,2.340728,0.298185,5,0.000378,0.622586,0.697513,0
026294_093897,2.406006,0.250598,4,0.001035,0.591049,0.684099,0
091674_031877,2.57372,0.234453,10,9.9e-05,0.521273,0.627595,0
062317_099073,3.006989,0.123516,26,0.001341,0.302532,0.417461,0
084985_085176,2.349249,0.278161,2,0.000116,0.545216,0.707152,0
056908_045115,3.050033,0.100611,18,0.007297,0.275674,0.39304,0
056908_036245,2.929218,0.176174,26,0.005055,0.358699,0.460089,0
069639_035968,2.955566,0.096141,11,0.001609,0.274855,0.445081,0
069639_065766,2.459819,0.20205,15,0.000787,0.50472,0.675006,0
073342_084655,2.975664,0.119026,21,0.002547,0.301773,0.443325,0
040929_081336,3.179152,0.07631,25,0.008442,0.21456,0.26882,0
006029_053391,2.962228,0.093986,5,0.001865,0.252959,0.436225,0
073600_094081,2.207277,0.364613,0,0.000136,0.588952,0.736192,0
073600_043447,2.333475,0.255464,0,0.000403,0.55325,0.71238,0
086737_020753,2.176738,0.271284,6,0.000114,0.6025,0.755421,0
018129_050326,2.484239,0.184857,3,6e-06,0.495267,0.665712,0
000068_045758,2.740014,0.132876,22,0.002216,0.347288,0.567236,0
000068_091497,2.708379,0.176851,23,0.001535,0.419456,0.583072,0
000068_035793,2.367785,0.23879,2,0.000276,0.568047,0.70339,0
000068_033943,2.969134,0.094729,22,0.001817,0.268306,0.440781,0
010368_093269,2.442071,0.237718,16,0.000149,0.483198,0.681607,0
010368_096865,2.366363,0.206732,17,9.6e-05,0.505134,0.705899,0
040117_076555,2.962419,0.161166,16,0.005709,0.339199,0.441625,0
031877_067085,2.456208,0.237602,24,0.000181,0.522663,0.669747,0
031877_057742,2.617435,0.282987,25,9e-05,0.477006,0.592868,0
031877_027638,2.859145,0.109891,25,0.00048,0.310612,0.50255,0
031877_015164,2.271439,0.222755,26,2.6e-05,0.637703,0.715175,0
057060_058429,2.573657,0.180466,6,0.000399,0.462949,0.634176,0
057060_004596,2.278194,0.291108,6,0.000115,0.605602,0.723744,0
057060_084772,1.972241,0.408965,6,5.7e-05,0.654802,0.793735,0
057060_039591,2.349524,0.278262,6,0.000115,0.503123,0.70449,0
057060_020631,2.222036,0.198382,5,3e-05,0.556651,0.741782,0
008855_065441,2.87829,0.145821,15,0.001529,0.334089,0.500622,0
008855_062330,3.021858,0.112093,23,0.001406,0.283534,0.39992,0
008855_096586,2.667389,0.190867,9,0.00097,0.462329,0.584317,0
016171_012811,2.713713,0.170039,9,2.2e-05,0.366045,0.572715,0
016171_067481,2.728248,0.159921,6,0.001226,0.391049,0.573195,0
022946_044852,1.854059,0.538002,1,0.00032,0.708301,0.787105,0
022946_064613,2.140478,0.355439,1,6.7e-05,0.675387,0.753639,0
069371_036297,2.835146,0.133428,17,0.000635,0.295829,0.509629,0
069371_064613,2.383537,0.269634,9,1.9e-05,0.523414,0.698062,0
069371_000109,2.600909,0.192362,9,0.000411,0.484734,0.621406,0
038490_018731,2.134302,0.334284,6,6.5e-05,0.637877,0.763716,0
038490_000196,1.801147,0.321065,11,1.5e-05,0.745944,0.829026,0
080053_027448,2.739075,0.154498,3,0.001278,0.414578,0.569769,0
082833_002342,2.023266,0.391782,8,3.8e-05,0.712142,0.780169,0
092064_038997,2.942204,0.120572,17,0.001008,0.319175,0.464068,0
092064_074385,2.92883,0.135933,20,0.001538,0.314365,0.46882,0
069996_003396,2.531157,0.167297,12,0.000553,0.445862,0.653071,0
069996_092834,2.444707,0.181846,0,0.000519,0.502412,0.677188,0
069996_014124,1.991043,0.424511,4,9.9e-05,0.715032,0.781187,0
069996_063340,1.946554,0.269601,2,2.8e-05,0.621714,0.79687,0
069996_034197,1.897174,0.257063,6,5e-06,0.699966,0.808939,0
069996_012199,1.565756,0.549997,4,3.6e-05,0.821808,0.852988,0
092807_027669,2.570125,0.173166,14,0.000239,0.467326,0.636201,0
092807_081676,2.383397,0.232933,4,0.000111,0.559256,0.693343,0
092807_009284,2.683763,0.187505,6,0.000315,0.476658,0.585771,0
092807_052295,2.409149,0.216303,4,0.000201,0.58957,0.681627,0
092807_002885,1.852468,0.478271,6,9.5e-05,0.764347,0.798696,0
012780_002313,1.974312,0.323732,4,7.5e-05,0.698791,0.796019,0
082458_062330,2.976909,0.143042,23,0.0002,0.297003,0.427918,0
082458_082632,2.549351,0.20148,2,0.001,0.453492,0.64579,0
082458_055662,2.665971,0.191612,9,0.001774,0.440876,0.597144,0
063252_015824,2.115124,0.271873,3,8e-06,0.621797,0.77199,0
092108_067903,2.851715,0.192649,15,0.000775,0.399505,0.491862,0
096288_095071,2.679667,0.233115,20,0.000643,0.480464,0.568217,0
096288_034348,2.767561,0.19621,25,0.000347,0.41734,0.548589,0
096288_030069,2.800802,0.130548,21,0.000877,0.32939,0.530281,0
004766_078228,2.543668,0.272584,0,0.000561,0.517471,0.634648,0
006433_056429,2.876586,0.122649,18,0.000426,0.300746,0.491042,0
006433_039665,2.964389,0.12024,3,0.001052,0.292002,0.440663,0
089775_037198,2.541043,0.32263,4,0.000127,0.481807,0.613111,0
045593_077416,2.999025,0.105126,22,0.001258,0.276986,0.426461,0
038533_092589,2.8539,0.135298,12,0.000194,0.361516,0.505357,0
035921_078127,1.971011,0.388663,5,0.00021,0.671439,0.793803,0
035921_006052,2.802975,0.178573,13,0.000487,0.382544,0.53371,0
035921_079279,2.232451,0.315417,8,4.7e-05,0.611495,0.737663,0
053190_057004,2.600209,0.204742,10,3.9e-05,0.419605,0.621825,0
024758_081636,2.998213,0.121704,20,0.001169,0.299522,0.417843,0
024758_017442,2.894159,0.174867,20,3.2e-05,0.381472,0.473617,0
015164_020768,1.731932,0.418649,22,2.5e-05,0.830016,0.827572,0
028441_014385,3.109823,0.07045,26,0.002059,0.207638,0.33101,0
024885_012020,1.181198,0.718084,5,7.3e-05,0.859835,0.889898,0
024885_042515,1.899496,0.499705,5,0.00042,0.689864,0.788272,0
047959_052273,3.098984,0.085837,14,0.003917,0.239787,0.349672,0
078219_006843,2.66137,0.178649,22,0.000505,0.447483,0.602286,0
017895_082218,2.945694,0.163313,16,0.001491,0.335695,0.448245,0
009070_073124,2.93118,0.1803,6,0.000188,0.333062,0.451479,0
066072_046659,2.876951,0.141885,10,0.002723,0.325241,0.498819,0
066072_058738,3.105378,0.080802,8,0.005951,0.232055,0.345356,0
037074_004998,2.580814,0.260903,18,3.9e-05,0.428004,0.617777,0
037074_076311,2.796269,0.192904,8,4.4e-05,0.435497,0.515752,0
037074_007122,2.753329,0.177082,14,0.002397,0.450144,0.549902,0
037074_096997,2.699626,0.213813,15,8.8e-05,0.407023,0.580835,0
027692_015657,2.915233,0.11749,18,0.000245,0.302447,0.472197,0
027692_002342,2.731591,0.17664,18,1.1e-05,0.394375,0.566943,0
042856_052612,1.493783,0.581852,10,4.1e-05,0.823363,0.863211,0
080093_056908,2.276929,0.242617,4,8e-06,0.570565,0.72879,0
033339_035083,2.492173,0.163698,2,0.001114,0.455333,0.663776,0
033339_033646,2.081541,0.3164,4,5.6e-05,0.692215,0.774378,0
033339_045379,2.441686,0.200733,26,7.7e-05,0.528016,0.680402,0
018290_022101,1.847629,0.283656,11,9e-06,0.717572,0.822742,0
018290_084862,1.934503,0.275516,2,2.8e-05,0.676292,0.806731,0
021800_077390,2.821826,0.22805,25,0.000594,0.384415,0.506804,0
022069_058045,2.592928,0.233804,26,5.5e-05,0.452932,0.625777,0
008431_071668,2.816507,0.23028,5,0.000248,0.42491,0.494764,0
095255_077699,2.383818,0.264248,0,0.000613,0.596576,0.688578,0
095255_053720,1.115088,0.659365,2,1e-05,0.94958,0.901497,0
013073_066617,2.527788,0.163084,23,3.5e-05,0.437061,0.649903,0
013073_064090,2.638484,0.173174,2,0.00201,0.437914,0.613236,0
013073_023153,2.168302,0.303291,3,0.000109,0.652352,0.748682,0
015134_056389,2.811987,0.15136,5,0.000255,0.383906,0.528108,0
015134_032147,1.940514,0.391778,2,9e-06,0.695967,0.80459,0
015134_060246,2.15075,0.432297,2,4.6e-05,0.599011,0.731496,0
015134_087366,2.099147,0.37391,2,1.6e-05,0.612441,0.76662,0
087962_075823,2.593665,0.202847,6,0.001456,0.426019,0.627848,0
087962_049846,2.48486,0.205511,3,0.000311,0.51464,0.661594,0
068896_093837,2.696457,0.223579,22,0.000148,0.463077,0.571312,0
014311_096781,2.848213,0.167832,25,0.002984,0.390154,0.508114,0
014311_065762,2.869432,0.119529,3,0.000114,0.302192,0.496975,0
025766_026437,2.935261,0.118387,19,0.000337,0.297373,0.461461,0
025766_017808,2.799649,0.191322,22,0.003325,0.388681,0.536552,0
088407_008487,2.648996,0.31899,1,0.003289,0.485235,0.556271,0
048996_030686,2.299135,0.23165,1,3.9e-05,0.577871,0.725135,0
087052_093972,2.367982,0.325637,4,0.000155,0.545569,0.682987,0
040802_037533,2.725555,0.151295,5,0.00047,0.411563,0.574564,0
004908_046861,2.137403,0.31582,3,7.1e-05,0.684415,0.744927,0
049814_047578,2.73709,0.200008,8,0.000344,0.408557,0.562112,0
049814_021906,1.65202,0.443822,3,0.0001,0.815156,0.840989,0
028977_001782,2.80604,0.149045,9,0.000775,0.330351,0.529909,0
054678_014093,1.46617,0.677802,0,0.000557,0.805582,0.821778,0
067648_081485,2.852994,0.127592,9,0.001837,0.361634,0.514651,0
008978_050199,2.355638,0.40314,1,0.000936,0.553931,0.658827,0
008978_092195,2.914469,0.119634,14,0.0004,0.336418,0.472008,0
076914_060192,2.646337,0.149735,6,0.000672,0.426062,0.605113,0
002114_061825,2.545182,0.188463,7,0.000118,0.406592,0.635135,0
012508_092108,2.749908,0.153242,14,3.9e-05,0.388294,0.562745,0
056418_073342,2.069337,0.424692,3,0.000127,0.676396,0.757126,0
078666_050330,1.885217,0.308,6,0.000321,0.757534,0.80984,0
078666_033525,1.611604,0.61851,6,6.4e-05,0.784868,0.818796,0
066788_041387,2.808819,0.151454,23,4.2e-05,0.383311,0.532863,0
066788_026168,2.176227,0.372549,23,5.4e-05,0.603716,0.745033,0
066788_069174,3.004802,0.133181,16,0.00209,0.311447,0.417243,0
087913_018522,1.904036,0.269471,3,7.2e-05,0.752105,0.803408,0
047578_018419,2.211958,0.284339,2,0.000198,0.621111,0.743785,0
014124_066176,2.664027,0.180694,15,0.00077,0.467458,0.59936,0
014124_050995,3.043758,0.091101,3,0.001306,0.265052,0.386427,0
063497_006496,3.083193,0.085979,26,0.004135,0.245684,0.361437,0
028399_072887,1.218232,0.548846,2,1.6e-05,0.92132,0.891034,0
011581_016691,2.591714,0.173225,9,3.8e-05,0.414648,0.627852,0
027440_090635,2.895052,0.138618,6,0.002786,0.297356,0.485057,0
027440_019588,2.259759,0.207964,6,0.000383,0.590311,0.728874,0
027440_032147,1.508052,0.439356,1,3e-06,0.845259,0.868623,0
