guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
086367_070543,0.438397,0.887194,6,0.0,0.99115,0.95168,1
065363_073407,0.763175,0.86783,3,3e-06,0.90779,0.894212,1
069639_078194,2.507106,0.179973,17,1e-06,0.494663,0.656245,1
069639_080816,2.27882,0.360825,22,0.0,0.57502,0.713897,1
073342_062547,1.971536,0.550815,5,7e-06,0.687412,0.720939,1
008466_001720,1.169001,0.568447,9,0.0,0.912444,0.900903,1
006029_072514,1.76957,0.502808,17,3.6e-05,0.785085,0.789198,1
080813_060620,2.467864,0.212135,19,0.0,0.497643,0.668447,1
027669_000490,2.446429,0.259398,22,2e-06,0.491376,0.673746,1
027669_030162,1.61546,0.52619,21,1e-06,0.834219,0.84031,1
000068_035968,2.112953,0.402178,21,1e-05,0.658363,0.751305,1
010368_043572,1.919528,0.311409,7,0.0,0.728258,0.808244,1
040117_058709,1.691532,0.527186,20,0.0,0.744048,0.835186,1
031877_019515,0.763624,0.857491,22,0.0,0.909956,0.909619,1
057060_007412,1.130025,0.759001,7,4e-06,0.882791,0.863282,1
011473_033359,0.933343,0.783978,15,1e-06,0.911888,0.914416,1
069371_060627,1.749876,0.426363,26,0.0,0.741582,0.836231,1
069371_062955,1.46973,0.427289,3,0.0,0.850678,0.868074,1
069371_040497,2.3212,0.253436,15,1e-06,0.512554,0.716246,1
016663_099073,2.277678,0.274982,18,1e-06,0.555886,0.729511,1
082833_031326,2.212332,0.339606,12,1.7e-05,0.580226,0.739815,1
082833_018782,1.021603,0.812474,16,9e-06,0.857872,0.860728,1
082833_081676,0.45889,0.912978,2,0.0,0.957951,0.9436,1
082833_038532,1.423522,0.511983,15,0.0,0.817113,0.880415,1
085203_093779,2.193916,0.242807,9,0.0,0.647603,0.744782,1
054788_006861,1.383476,0.433988,5,0.0,0.882266,0.886173,1
032147_060246,1.182531,0.473213,8,0.0,0.942543,0.902632,1
032147_011486,0.810917,0.700068,16,0.0,0.994151,0.934168,1
019788_028175,1.752479,0.535615,19,0.0,0.706985,0.81769,1
092807_000713,1.509601,0.599071,26,1.2e-05,0.840673,0.844842,1
096288_098339,1.466579,0.637456,19,3e-06,0.838016,0.847794,1
053190_036106,1.621595,0.469825,24,0.0,0.780867,0.857554,1
024758_093762,2.358385,0.236761,21,4e-06,0.604543,0.696481,1
015164_089974,1.78053,0.290554,2,0.0,0.796224,0.829888,1
015164_085934,0.670159,0.795561,12,0.0,0.97562,0.941409,1
015164_084628,1.459605,0.649783,3,0.0,0.780024,0.850301,1
024885_055718,0.042387,0.993807,1,0.0,0.999507,0.962342,1
024885_007722,0.903315,0.504293,2,0.0,0.996901,0.920999,1
078219_072065,1.348626,0.706861,19,3e-06,0.81418,0.848821,1
037074_074318,2.590827,0.192438,20,0.0,0.472982,0.622838,1
076697_002562,2.478216,0.206738,19,5.3e-05,0.480249,0.670354,1
021095_087624,0.817135,0.841084,10,0.0,0.90975,0.908781,1
064426_031324,1.642446,0.36516,17,8e-06,0.810169,0.850779,1
015134_096867,2.234284,0.305274,19,4e-06,0.587606,0.738421,1
095278_043313,2.1091,0.281233,9,2e-06,0.607046,0.771108,1
087962_038266,1.819394,0.465853,24,6e-06,0.759292,0.813028,1
065174_084772,1.708649,0.487482,26,2e-06,0.815158,0.831206,1
068896_062829,1.906969,0.327882,3,3e-06,0.726161,0.809258,1
028202_051446,2.447442,0.294025,14,1e-06,0.536589,0.668872,1
088407_098838,1.496628,0.649746,26,0.0,0.779908,0.836971,1
088407_037357,1.337589,0.648408,3,0.0,0.871277,0.875945,1
061286_095500,2.640242,0.152603,11,2e-05,0.434965,0.612894,1
048996_041092,1.07803,0.74402,19,0.0,0.881876,0.900818,1
048996_037533,1.877911,0.489493,9,1e-06,0.710918,0.798729,1
004908_091752,1.176288,0.710683,23,0.0,0.85136,0.89276,1
054218_097153,2.011167,0.324291,23,3.8e-05,0.649665,0.792141,1
054218_020897,2.256974,0.23624,7,3e-06,0.541806,0.734636,1
083015_034248,1.729972,0.340642,5,6e-06,0.778196,0.840634,1
083015_064352,1.104351,0.560931,5,0.0,0.964678,0.912328,1
083015_049502,1.665589,0.376522,5,0.0,0.762781,0.850576,1
009284_058630,1.091946,0.550135,11,0.0,0.937765,0.897157,1
054678_086952,2.139068,0.388652,23,3e-06,0.615096,0.751238,1
054678_063767,2.388611,0.206308,21,2e-05,0.527723,0.698426,1
008978_046614,2.125764,0.256979,18,2e-06,0.611424,0.768665,1
008978_021932,0.963059,0.78581,26,1.2e-05,0.886896,0.907457,1
008978_052522,1.595634,0.558336,7,2e-06,0.816479,0.842158,1
015275_037357,1.850065,0.497423,25,1e-06,0.714236,0.802075,1
002114_043404,0.732185,0.852261,22,1e-06,0.937128,0.916652,1
074684_019588,1.404662,0.503072,21,0.0,0.882108,0.885738,1
027440_014911,2.005332,0.452883,13,3e-06,0.725899,0.757977,1
071730_053748,2.063677,0.352324,10,1e-05,0.717572,0.770527,0
061813_069669,1.1868,0.746354,25,1e-06,0.8321,0.872471,0
061813_012724,2.02021,0.476284,14,6e-06,0.617292,0.756113,0
056389_011419,2.360712,0.188623,16,4e-05,0.492527,0.702673,0
056389_037797,0.507515,0.905986,14,0.0,0.948935,0.938146,0
054718_053748,1.636968,0.626332,13,0.0,0.731756,0.805813,0
022950_027543,2.644705,0.198638,6,5e-06,0.468883,0.601334,0
022950_007722,1.935341,0.326863,13,0.0,0.738689,0.805382,0
022950_058944,1.959612,0.37747,21,2e-06,0.705833,0.799513,0
058267_078666,1.7488,0.534995,17,0.0,0.739956,0.816688,0
041762_001206,1.145617,0.767906,20,2e-06,0.860837,0.860395,0
069458_077411,0.337869,0.943424,16,0.0,0.971155,0.947658,0
069458_087476,1.464729,0.552457,10,1e-06,0.832971,0.874398,0
000796_038533,2.390276,0.308583,11,0.0,0.547452,0.678782,0
000796_021198,1.810258,0.461209,22,0.0,0.761889,0.820369,0
069849_065354,1.602161,0.398139,13,2.3e-05,0.842328,0.844705,0
069849_002313,2.102911,0.3043,3,1.1e-05,0.645735,0.769517,0
082218_068367,1.559369,0.484585,26,0.0,0.815595,0.866771,0
082218_031331,1.704338,0.454194,13,1.3e-05,0.807446,0.836019,0
047834_071414,1.499905,0.51792,26,0.0,0.786566,0.871412,0
091924_069996,1.860989,0.276399,14,7.6e-05,0.736214,0.814872,0
091924_037906,0.829937,0.82839,21,0.0,0.904216,0.91464,0
091924_091701,1.817228,0.410088,25,0.0,0.665594,0.820235,0
091924_022726,1.956698,0.25363,21,0.0,0.630191,0.799043,0
005074_096572,1.711373,0.42801,10,1e-06,0.81605,0.830554,0
034626_011303,1.769091,0.431851,7,0.0,0.719666,0.832295,0
034626_062955,0.335017,0.934372,7,0.0,0.983212,0.952897,0
088031_062210,1.660109,0.432046,9,0.0,0.752182,0.852412,0
088031_023578,1.645549,0.465005,14,0.0,0.778241,0.853892,0
093340_058784,1.935279,0.354143,21,0.0,0.736934,0.803566,0
018765_016691,1.157955,0.457788,19,0.0,0.961175,0.904326,0
004624_037043,1.841432,0.507337,21,0.000733,0.730447,0.801988,0
004624_048640,0.948535,0.81168,18,1.9e-05,0.875194,0.894743,0
079472_050208,1.204545,0.700342,20,4e-06,0.882416,0.889502,0
079472_027856,0.700596,0.849851,20,0.0,0.93255,0.930835,0
079472_076666,0.271979,0.950089,20,1.7e-05,0.986663,0.953811,0
079472_086843,1.837897,0.352146,26,2e-06,0.760143,0.825123,0
019543_079781,1.479043,0.63549,9,3.2e-05,0.797353,0.84955,0
019543_018711,0.958472,0.755862,3,0.0,0.912859,0.917403,0
019543_010560,1.274632,0.598716,7,0.0,0.900981,0.895775,0
021595_061907,1.382102,0.707107,16,3.2e-05,0.804937,0.835284,0
021595_071417,2.06286,0.363743,26,1.2e-05,0.682756,0.761974,0
057742_066342,1.696296,0.452127,9,0.0,0.760352,0.845786,0
051780_038194,0.642948,0.878911,26,0.0,0.938937,0.92501,0
051780_061794,1.089583,0.735323,24,0.0,0.895804,0.901359,0
051780_014083,0.848343,0.827232,26,0.0,0.896005,0.909921,0
005640_021854,2.258295,0.404797,19,0.0,0.574095,0.700452,0
035500_026397,1.878562,0.523625,25,0.0,0.717398,0.772676,0
063963_036870,1.844948,0.457694,18,1e-06,0.734959,0.815128,0
060313_030069,2.383377,0.154406,6,5e-06,0.433874,0.690697,0
037553_048445,2.547598,0.289399,14,0.0,0.511187,0.623509,0
078228_069800,1.328224,0.406647,26,0.0,0.874898,0.887744,0
078228_064488,1.493013,0.440537,26,0.0,0.838364,0.872981,0
078228_027692,0.922356,0.536503,24,0.0,0.974936,0.920866,0
078228_041675,0.246446,0.958424,24,0.0,0.984737,0.954634,0
016720_091924,1.888612,0.468811,26,1e-06,0.735187,0.799786,0
006015_095238,1.259976,0.655773,2,0.0,0.822683,0.889224,0
006015_072792,1.141814,0.593661,25,0.0,0.919168,0.910833,0
058738_085679,2.422987,0.2298,1,4.1e-05,0.531343,0.687466,0
093986_008376,2.2749,0.361724,18,0.0,0.574623,0.71434,0
015336_019261,1.195221,0.711754,10,1e-06,0.851146,0.889307,0
021092_049066,2.192906,0.334725,24,1e-06,0.566832,0.744345,0
049124_058267,1.074654,0.697785,11,1e-06,0.898749,0.911157,0
049124_018315,0.315856,0.945749,6,4e-06,0.977653,0.949587,0
049124_073614,2.229033,0.245403,24,8e-06,0.630286,0.740348,0
049124_033140,2.171511,0.310728,16,3e-06,0.632284,0.755965,0
049124_010557,1.743639,0.492019,22,0.0,0.747316,0.83234,0
065948_031157,2.125414,0.3363,26,0.0,0.619121,0.76427,0
084297_087052,1.320568,0.359097,14,0.0,0.955782,0.878871,0
000139_007860,2.19791,0.28191,26,2e-06,0.647929,0.742884,0
000139_025537,2.426599,0.289851,11,0.000823,0.560401,0.678079,0
010800_039093,1.345813,0.711355,5,3.5e-05,0.821318,0.844689,0
010800_091474,1.95026,0.292263,18,0.0,0.688348,0.802633,0
010800_030292,2.276418,0.172369,26,0.0,0.49574,0.725031,0
010715_092196,1.968923,0.393935,22,0.0,0.615105,0.79182,0
010715_023578,1.894507,0.287008,22,0.0,0.663301,0.813381,0
006063_072129,2.26309,0.288727,25,5e-06,0.58914,0.728321,0
081387_044039,0.973329,0.804358,22,1e-05,0.883267,0.892859,0
077998_077389,2.697005,0.139104,15,0.0,0.377013,0.58152,0
077998_045795,2.383374,0.313222,21,0.0,0.526112,0.686126,0
042566_044411,1.879866,0.44063,4,0.0,0.676646,0.808567,0
042566_062010,1.663799,0.37088,24,0.0,0.818407,0.852151,0
046793_082561,2.339527,0.225661,24,0.0,0.484852,0.706546,0
097530_093321,1.159331,0.735246,26,0.0,0.851063,0.887504,0
068367_073050,1.945891,0.382118,24,3.6e-05,0.708403,0.798321,0
068367_019290,2.273165,0.317141,10,3e-06,0.558264,0.724006,0
084862_012834,0.051788,0.992804,22,0.0,0.998431,0.961733,0
093852_069851,2.165874,0.238223,14,1.1e-05,0.606851,0.751555,0
053078_045845,0.978964,0.638858,6,0.0,0.950303,0.92017,0
053078_097309,2.890597,0.151506,10,1.2e-05,0.36751,0.481606,0
011124_029836,1.011272,0.469018,25,0.0,0.994327,0.913545,0
081028_066320,2.283357,0.20876,15,0.0,0.532672,0.72593,0
081028_040497,1.523397,0.440683,25,0.0,0.838527,0.867927,0
066634_001630,2.139735,0.23877,5,0.0,0.609885,0.765025,0
084017_036297,1.939924,0.384307,4,4.8e-05,0.698778,0.797375,0
059046_069827,2.092008,0.225373,2,0.0,0.553838,0.767862,0
059046_071054,2.603952,0.171497,17,2.5e-05,0.44455,0.623775,0
058597_009256,2.335187,0.217624,11,0.0,0.544224,0.711111,0
077390_089974,1.437052,0.602783,4,0.0,0.835252,0.868795,0
096824_023153,1.516178,0.392396,18,1e-06,0.841578,0.86221,0
033881_015825,2.325133,0.250981,14,1e-06,0.60714,0.704101,0
033881_092015,1.769376,0.336734,26,0.0,0.732216,0.833951,0
092015_005981,2.549042,0.156421,25,2e-05,0.43314,0.646151,0
020158_072319,2.441189,0.265847,6,0.0,0.550797,0.667422,0
020158_084478,1.673438,0.446301,15,2e-06,0.81295,0.83455,0
038070_023749,1.643255,0.498195,12,0.0,0.731149,0.846925,0
050620_018419,2.261102,0.236739,10,5.9e-05,0.594068,0.734815,0
050620_081778,0.363166,0.924025,6,0.0,0.982671,0.952657,0
050424_063405,0.722799,0.600189,7,0.0,0.997083,0.932278,0
026294_064352,2.153499,0.304082,21,0.0,0.589011,0.75672,0
079781_014124,0.217385,0.964884,12,0.0,0.984686,0.955405,0
091674_077998,0.854628,0.836949,23,5e-06,0.89106,0.900747,0
091674_022449,2.079943,0.297856,3,1.1e-05,0.663445,0.776235,0
091674_091453,1.993132,0.277564,23,0.0,0.656093,0.794229,0
091674_035379,1.837108,0.514496,13,2e-06,0.708772,0.801684,0
091674_080319,2.350458,0.210714,24,5e-06,0.56614,0.704861,0
091674_028159,1.409005,0.504643,23,0.0,0.89799,0.860986,0
062317_099073,2.480438,0.210512,19,3e-06,0.480436,0.666208,0
084985_099265,1.092722,0.771019,13,0.0,0.840527,0.879592,0
041409_006815,1.597814,0.550221,5,0.0,0.785523,0.848203,0
016400_012647,1.505842,0.554845,22,0.0,0.812752,0.867487,0
061256_093690,2.502139,0.343436,11,0.000372,0.490366,0.618661,0
097336_022069,2.114352,0.325608,11,0.0,0.598448,0.765383,0
065363_031877,0.801855,0.785028,3,0.0,0.938551,0.930785,0
065363_048577,1.169444,0.55065,5,0.0,0.916177,0.907371,0
069639_074759,1.215288,0.444107,23,0.0,0.910904,0.89888,0
069639_048862,1.921867,0.532702,16,0.0,0.662286,0.762838,0
032274_015217,1.53095,0.639501,10,3e-06,0.78925,0.834627,0
038590_093066,2.080652,0.392454,19,0.0,0.604826,0.76527,0
078498_016861,1.5667,0.566978,17,0.0,0.805282,0.853269,0
008466_059526,0.516268,0.886868,26,0.0,0.978698,0.943902,0
073600_035984,1.835139,0.439049,25,0.0,0.677432,0.81797,0
027669_013073,2.25554,0.229577,23,0.0,0.626697,0.730718,0
027669_088031,2.26468,0.278926,18,0.0,0.574873,0.732287,0
086737_058597,2.028613,0.41814,5,2.9e-05,0.667922,0.778112,0
086737_086447,1.574351,0.3518,25,0.0,0.869089,0.858756,0
000068_091474,1.647122,0.427962,15,0.0,0.794979,0.853854,0
017546_060192,1.317877,0.720753,4,4e-06,0.828335,0.84642,0
010368_096865,1.224498,0.612073,7,0.0,0.903863,0.902264,0
040117_076555,1.742383,0.489459,19,0.0,0.769245,0.831779,0
040117_073614,2.081167,0.331469,26,0.0,0.639892,0.775373,0
031877_068793,1.403709,0.638118,10,0.0,0.840781,0.867633,0
031877_058653,1.486844,0.592082,19,0.0,0.825556,0.858356,0
057060_058429,2.508529,0.233575,23,0.0,0.515896,0.655988,0
057060_067085,2.201016,0.362303,23,0.0,0.624152,0.735428,0
008855_065441,1.711193,0.564252,13,0.0,0.743152,0.819692,0
016171_067481,0.824139,0.735302,12,0.0,0.959082,0.932056,0
022946_014748,1.943263,0.456485,16,0.0,0.641079,0.787013,0
069371_036297,3.058359,0.104835,21,6.5e-05,0.264446,0.36654,0
069371_057688,1.678734,0.410899,2,2e-06,0.826628,0.845021,0
069371_049066,1.93316,0.360527,22,0.0,0.641903,0.802505,0
038490_077699,1.06685,0.463624,25,0.0,0.998299,0.906172,0
038490_017984,1.012639,0.508704,26,0.0,0.999113,0.914254,0
080053_099265,2.398006,0.251308,7,1e-06,0.515531,0.690411,0
023578_034848,1.735763,0.582669,14,0.0,0.741283,0.799862,0
016663_093673,1.548602,0.364645,26,0.0,0.881606,0.859877,0
082833_066617,1.375711,0.520025,22,0.0,0.89468,0.888256,0
082833_088201,1.964401,0.375842,2,0.0,0.673319,0.799103,0
082833_002342,1.848381,0.358458,14,0.0,0.734369,0.819125,0
085203_099162,0.832766,0.706835,26,0.0,0.969154,0.933191,0
092064_074385,0.978711,0.527413,8,0.0,0.959295,0.916057,0
098281_097510,1.663269,0.503269,24,1e-06,0.792425,0.845921,0
003115_076039,1.818824,0.448791,19,0.0,0.726652,0.82396,0
032147_090944,1.135966,0.406234,8,0.0,0.990442,0.896699,0
032147_020753,3.009753,0.089225,25,0.000108,0.246334,0.406268,0
069996_092834,2.372616,0.248894,16,0.0,0.606847,0.68915,0
069996_063340,1.515131,0.503351,25,0.0,0.828606,0.866077,0
069996_012199,2.127164,0.214806,23,3e-06,0.617241,0.761159,0
069996_000777,2.034856,0.384899,17,9e-06,0.637141,0.782938,0
012811_081744,2.300317,0.224783,13,0.0,0.545518,0.725527,0
012811_076276,0.885059,0.814682,19,0.0,0.888889,0.909389,0
085581_030257,1.659666,0.380289,20,1.5e-05,0.830677,0.835867,0
085581_082632,1.716116,0.498753,22,0.0,0.765451,0.82281,0
019788_054286,1.930609,0.51266,19,0.0,0.661009,0.765773,0
095618_069027,1.681046,0.484253,14,1e-06,0.798034,0.8135,0
070725_058944,1.490052,0.572284,23,1e-06,0.836393,0.851386,0
092807_098465,0.492384,0.899507,8,0.0,0.966784,0.9443,0
092807_081676,0.138878,0.977967,11,0.0,0.99105,0.959174,0
012780_002313,1.360362,0.602338,1,0.0,0.84423,0.88572,0
082458_062330,1.965596,0.361295,15,0.0,0.678375,0.799778,0
082458_024051,2.399451,0.223889,12,0.0,0.544531,0.691455,0
082458_066634,1.284905,0.447762,13,0.0,0.928818,0.89555,0
096288_030069,2.231705,0.278291,18,1e-06,0.543974,0.738806,0
004766_078228,1.411169,0.605938,20,0.0,0.792017,0.874183,0
071259_095600,0.872383,0.725307,13,0.0,0.948332,0.92727,0
021007_084415,2.197013,0.315145,16,1.6e-05,0.602195,0.74609,0
021007_006615,2.187017,0.238113,16,0.0,0.601328,0.754728,0
045593_075558,1.185525,0.615732,26,0.0,0.890528,0.905992,0
045593_097879,0.770129,0.780699,11,0.0,0.972978,0.935223,0
045593_051222,0.605288,0.865465,11,0.0,0.961225,0.939582,0
038533_092589,2.342591,0.258116,21,1.5e-05,0.561569,0.705713,0
009152_082579,1.587631,0.515084,23,0.0,0.821796,0.854279,0
009152_086894,0.305075,0.933068,7,1e-06,0.991104,0.95495,0
009152_063314,1.503362,0.477683,16,0.0,0.861769,0.873485,0
009152_085018,0.395042,0.903408,3,0.0,0.992603,0.953102,0
024758_017442,2.43558,0.254392,2,0.000242,0.532191,0.680851,0
015164_054359,1.118322,0.42254,12,0.0,0.988276,0.903178,0
015164_008431,0.6317,0.725564,3,0.0,0.996332,0.941658,0
012738_065363,0.763283,0.65037,14,0.0,0.997415,0.934501,0
012738_078897,1.427069,0.342121,4,0.0,0.888425,0.876634,0
035379_040919,1.735738,0.485551,23,0.0,0.761281,0.832127,0
028441_014385,0.523061,0.890834,16,0.0,0.954642,0.942292,0
024885_042515,0.598744,0.841624,1,0.0,0.986324,0.943245,0
075522_054049,2.388608,0.231381,25,0.0,0.51326,0.698069,0
078219_007389,1.854546,0.331602,18,2e-06,0.682284,0.819704,0
078219_072955,1.533914,0.50223,17,0.0,0.851692,0.867126,0
017895_070725,1.20549,0.70849,16,0.0,0.857879,0.887302,0
017895_021454,0.854459,0.815939,23,1e-06,0.917224,0.914847,0
009070_044929,1.606138,0.521959,11,0.0,0.807038,0.854103,0
009070_073124,1.925251,0.317562,4,5e-06,0.706399,0.804569,0
095460_094823,2.350616,0.241946,23,2e-06,0.612515,0.69455,0
066072_044929,1.816296,0.471089,18,0.0,0.751654,0.813591,0
066072_070054,1.759505,0.603554,16,0.0,0.70535,0.766979,0
037074_067648,2.177941,0.31711,21,1.8e-05,0.610402,0.75213,0
027692_050424,1.469549,0.429401,5,0.0,0.915864,0.865888,0
027692_052954,1.609907,0.62903,5,2e-06,0.754943,0.815672,0
040868_044756,1.819388,0.29113,10,0.0,0.69374,0.825893,0
040868_007122,0.733773,0.826026,4,0.0,0.9385,0.932834,0
033339_073195,1.653086,0.468773,4,0.0,0.773779,0.852224,0
018290_045243,2.176031,0.460871,6,1.7e-05,0.612227,0.706901,0
018290_084862,1.503671,0.603136,23,0.0,0.795963,0.857051,0
022069_058045,2.248863,0.331891,16,0.0,0.574068,0.728988,0
008431_071668,2.517705,0.187595,26,3.5e-05,0.469379,0.658798,0
021095_001985,1.767063,0.394431,26,2.1e-05,0.770013,0.836549,0
021095_071668,0.153398,0.979571,10,0.0,0.986984,0.954222,0
057028_018129,1.551807,0.518807,14,0.0,0.797388,0.863591,0
036525_065617,1.382447,0.528802,25,0.0,0.875506,0.887686,0
036525_075605,1.553122,0.33287,11,0.0,0.872877,0.860348,0
095255_053720,0.54496,0.85124,10,1e-06,0.980386,0.943972,0
095255_080319,2.42156,0.189263,9,2e-06,0.50846,0.684789,0
095255_084250,2.173831,0.209648,19,0.0,0.539856,0.750347,0
095255_063068,2.072814,0.319676,5,0.0,0.619107,0.779179,0
015134_079293,1.294969,0.703221,25,1e-06,0.812453,0.86765,0
041144_056588,0.188083,0.972574,23,0.0,0.982449,0.954243,0
066617_070336,2.583705,0.213042,15,3e-06,0.489862,0.616244,0
050637_000911,1.976072,0.354387,14,2e-06,0.691471,0.79517,0
050637_062050,1.013041,0.737196,17,0.0,0.918309,0.910925,0
087962_019401,1.250489,0.502679,6,1.7e-05,0.900905,0.899167,0
026503_023685,1.595224,0.576377,26,0.0,0.778979,0.839986,0
050208_070054,1.547954,0.452638,17,2e-06,0.845259,0.865549,0
014311_096781,1.753483,0.460261,20,0.0,0.746899,0.833352,0
025766_017808,1.576556,0.388337,23,0.0,0.816095,0.859886,0
048996_030686,1.561461,0.485345,19,0.0,0.80842,0.863252,0
048996_062955,1.53895,0.42161,21,0.0,0.876654,0.864607,0
048996_044867,0.908065,0.808978,19,4e-06,0.899701,0.907624,0
010508_054549,0.34909,0.924275,8,0.0,0.991759,0.953551,0
023154_097118,1.125807,0.506018,11,0.0,0.932847,0.904465,0
023154_064948,2.012047,0.33285,19,1e-06,0.643911,0.78846,0
087052_093972,1.938567,0.31706,5,0.0,0.703633,0.808924,0
004908_071860,2.000221,0.407578,18,2e-06,0.695904,0.786491,0
004908_046861,1.915179,0.299541,7,0.0,0.647331,0.80792,0
054218_086188,1.960665,0.549426,15,1.7e-05,0.661975,0.733844,0
083015_080010,1.396958,0.281411,5,0.0,0.809121,0.861992,0
083015_082632,1.136192,0.577055,5,0.0,0.931971,0.90857,0
083015_074090,1.370224,0.375265,5,0.0,0.879267,0.882572,0
009284_032825,1.989761,0.325306,20,1e-06,0.697126,0.797743,0
073124_047130,1.739953,0.42125,16,0.0,0.727417,0.838183,0
073124_095460,1.996574,0.302541,13,1e-06,0.675295,0.796609,0
054678_073613,1.69674,0.49133,23,0.0,0.787892,0.841613,0
008978_050199,2.269686,0.218452,5,1e-06,0.534343,0.730791,0
008978_092195,1.74782,0.446436,3,0.0,0.735065,0.833725,0
008978_022950,1.111874,0.723673,26,0.0,0.875402,0.901123,0
076914_078666,2.539012,0.170541,10,1.2e-05,0.421333,0.647344,0
076914_060192,2.052059,0.384463,26,0.000176,0.726322,0.765691,0
009960_074090,1.254849,0.604918,10,0.0,0.882367,0.896498,0
002114_011512,2.4218,0.215989,18,0.0,0.428842,0.678525,0
002114_007685,2.33751,0.241763,9,0.0,0.545347,0.709988,0
002114_061825,2.104243,0.264798,10,1.1e-05,0.565967,0.76853,0
002114_026503,2.187975,0.374463,11,0.0,0.621838,0.741169,0
002114_065948,1.709165,0.436667,21,0.0,0.761042,0.839499,0
012508_092108,2.127102,0.277041,23,0.0,0.61081,0.764699,0
056418_086182,1.719961,0.389818,15,0.0,0.795741,0.843755,0
056418_073342,1.940527,0.346352,22,0.0,0.696015,0.794486,0
066788_041387,1.900943,0.320445,21,0.0,0.668295,0.811709,0
066788_040672,2.257705,0.212008,18,4e-06,0.571471,0.729905,0
074684_061031,1.026727,0.700313,12,0.0,0.92362,0.918001,0
047578_099110,2.419616,0.348456,5,5.2e-05,0.564966,0.646711,0
065450_045758,1.55073,0.320058,22,0.0,0.754529,0.856128,0
028399_016861,1.497043,0.514356,2,0.0,0.876639,0.866789,0
028399_072887,2.395808,0.208193,19,0.0,0.498881,0.695162,0
028399_022814,1.476054,0.533444,24,0.0,0.849984,0.850044,0
046618_056418,2.049832,0.487011,13,1e-06,0.662761,0.741262,0
027440_019588,2.157655,0.314277,17,2e-06,0.67963,0.747149,0
027440_030780,1.683982,0.551634,13,2.4e-05,0.78723,0.819363,0
027440_022870,1.767369,0.407066,16,4e-06,0.792436,0.820602,0
