guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
084017_065416,2.311042,0.276884,16,0.0,0.473884,0.702822,1
025135_023125,2.700562,0.146318,18,0.000117,0.390093,0.58507,1
004596_081744,1.648425,0.372113,7,2.9e-05,0.804086,0.846963,1
044911_031619,0.96856,0.756632,8,5e-06,0.934216,0.913784,1
050620_038062,2.898657,0.112332,17,0.000622,0.288019,0.475386,1
026294_018346,1.481168,0.553132,5,8.2e-05,0.874154,0.864193,1
094081_088370,2.541439,0.14265,12,4.8e-05,0.425136,0.642826,1
061349_013537,2.030988,0.233955,6,6e-06,0.603589,0.785466,1
011546_064745,2.175032,0.294172,14,1.9e-05,0.628384,0.753508,1
086367_027691,1.815413,0.439485,24,1e-06,0.763327,0.823465,1
086367_070543,1.890179,0.436483,2,4.1e-05,0.730065,0.803707,1
009672_090602,2.524784,0.222407,18,0.000781,0.480318,0.655787,1
069639_020897,2.740404,0.19797,15,0.000286,0.446228,0.555539,1
069639_053611,2.83242,0.142045,12,0.000129,0.327883,0.517097,1
069639_060503,2.375414,0.316482,25,5.2e-05,0.493624,0.682211,1
085089_089520,2.869575,0.106462,10,0.000127,0.296305,0.482727,1
038590_000125,2.615221,0.196379,6,5.8e-05,0.488777,0.616903,1
078498_094823,1.976834,0.505616,9,0.000115,0.638632,0.758283,1
053986_001749,2.151637,0.265757,4,2.9e-05,0.586361,0.761523,1
017984_089381,2.139875,0.359647,26,3e-05,0.651865,0.753442,1
017984_061825,2.219839,0.249723,26,6.3e-05,0.577674,0.735774,1
017984_009503,2.302346,0.17763,3,9e-06,0.510515,0.718615,1
007190_061907,1.173829,0.697435,10,6.6e-05,0.885867,0.887621,1
065921_083697,2.564282,0.200497,5,0.000263,0.426819,0.638951,1
065921_027187,2.102495,0.329449,10,1.9e-05,0.696838,0.765718,1
065921_052142,2.676839,0.155404,10,0.000398,0.394875,0.589912,1
065921_060743,1.740663,0.462082,6,4.5e-05,0.770964,0.829261,1
080813_060620,2.680353,0.137924,13,0.000343,0.370614,0.593864,1
027669_000490,2.401962,0.208789,2,0.000224,0.479833,0.692001,1
018129_073402,2.166327,0.262884,6,4.2e-05,0.658174,0.755211,1
000068_030257,2.616461,0.162294,11,3.5e-05,0.409478,0.621704,1
017546_044901,2.682754,0.114389,15,7.9e-05,0.323498,0.578195,1
010368_042556,2.096325,0.405899,20,0.000164,0.630258,0.759872,1
040117_058709,1.66473,0.381157,16,4.8e-05,0.813139,0.842989,1
031877_004916,2.120949,0.36149,25,4.7e-05,0.684223,0.757849,1
031877_019515,1.599404,0.614305,5,6.3e-05,0.78628,0.820636,1
057060_040447,2.126405,0.34297,10,3.5e-05,0.658786,0.762356,1
057060_061104,2.245066,0.350418,8,0.000191,0.578059,0.72762,1
057060_048584,2.276047,0.246225,6,8.6e-05,0.600731,0.729719,1
057060_007412,2.269229,0.329169,10,6.8e-05,0.568867,0.72277,1
019360_095287,1.743848,0.540498,2,7e-06,0.697256,0.814874,1
016171_090998,2.412728,0.1726,3,1.6e-05,0.440424,0.683438,1
022946_037797,1.640422,0.525362,5,2.8e-05,0.768135,0.844485,1
069371_060627,2.037481,0.307344,9,6e-06,0.636725,0.784038,1
069371_064246,2.218647,0.250624,9,8e-06,0.566504,0.74592,1
069371_033452,2.359597,0.255532,4,4e-06,0.490077,0.702242,1
038490_067305,1.142805,0.757242,7,1.1e-05,0.861946,0.875491,1
038490_014010,1.772184,0.36108,6,0.000158,0.819132,0.823414,1
038769_052933,2.33837,0.272143,3,0.000843,0.597863,0.706375,1
016663_099073,2.35833,0.276007,8,3.4e-05,0.536214,0.699626,1
082833_018782,1.829317,0.464862,14,8e-06,0.710129,0.81855,1
069996_004378,1.699143,0.356984,23,0.0,0.803839,0.837552,1
069996_046675,1.883653,0.358075,6,3.5e-05,0.706385,0.817474,1
085581_057194,2.236375,0.303935,8,6.3e-05,0.636276,0.73496,1
070725_077112,2.632508,0.18524,26,0.000265,0.455748,0.612118,1
092807_000713,2.23298,0.203157,14,6.7e-05,0.557051,0.738426,1
082458_007367,2.821289,0.134354,9,0.000233,0.371253,0.528851,1
082458_077206,2.901742,0.126298,9,0.000191,0.317728,0.486259,1
063252_020611,1.449481,0.627492,3,1e-06,0.795514,0.859225,1
089775_024082,2.033932,0.352955,7,7e-06,0.638895,0.786154,1
085716_081485,1.756263,0.449241,17,6.2e-05,0.799524,0.828325,1
085716_094251,2.791019,0.123155,6,7.7e-05,0.329745,0.533689,1
085716_051508,2.166446,0.392111,2,0.000439,0.613296,0.741109,1
009152_043285,1.606517,0.416755,9,0.0,0.797786,0.85954,1
009152_066894,2.12881,0.283385,4,1.7e-05,0.672921,0.757851,1
009152_050326,1.70909,0.527334,10,1e-06,0.786363,0.823521,1
024758_093762,2.245795,0.292738,7,2.7e-05,0.647299,0.728539,1
024042_023685,2.478056,0.198347,8,8.6e-05,0.414411,0.66273,1
015164_085934,1.308977,0.575504,7,4.8e-05,0.886926,0.890898,1
075529_060546,2.720183,0.153044,14,1.5e-05,0.362358,0.569036,1
047959_016510,2.503416,0.225339,22,9.5e-05,0.515898,0.65456,1
093363_057795,2.158676,0.218828,11,1.4e-05,0.594999,0.76024,1
037074_068733,2.232174,0.257076,7,1.8e-05,0.563867,0.743507,1
037074_062525,2.256231,0.201416,11,2.4e-05,0.556221,0.734788,1
037074_078292,2.033717,0.341369,11,0.000244,0.716756,0.776578,1
081643_088137,2.599388,0.1757,9,6.8e-05,0.450639,0.626147,1
033339_001542,1.930375,0.27755,5,7.9e-05,0.670442,0.807294,1
021907_090385,2.205267,0.31774,4,0.000201,0.59556,0.746908,1
057028_089712,2.286289,0.21585,2,3.7e-05,0.499036,0.724343,1
057028_013666,2.173498,0.208836,2,0.000112,0.5481,0.749661,1
036525_052638,1.413695,0.640423,13,0.0,0.828114,0.866937,1
036525_071054,1.933537,0.308411,21,0.0,0.689287,0.803495,1
036525_068638,2.03634,0.344019,13,0.0001,0.695522,0.783902,1
036525_095201,1.150318,0.751344,2,3.7e-05,0.875602,0.876137,1
064426_098276,1.692401,0.448718,5,0.0,0.817232,0.844213,1
064426_031324,0.672889,0.866842,3,9e-05,0.937289,0.925955,1
015134_096867,1.133357,0.704971,1,2e-06,0.890762,0.896233,1
015134_075224,2.625659,0.163801,16,0.000111,0.373507,0.610582,1
015134_075955,2.440201,0.198214,20,0.000132,0.519418,0.681199,1
095278_043313,1.749145,0.536857,5,8e-06,0.752011,0.814012,1
050637_092379,1.298337,0.539252,5,2.6e-05,0.928727,0.892013,1
028170_047751,1.762492,0.505112,26,0.0,0.709774,0.824498,1
087962_038266,1.585077,0.537933,7,1.1e-05,0.824066,0.854775,1
065174_084772,1.077479,0.694635,8,2e-06,0.904992,0.911202,1
050208_021576,1.133246,0.581035,3,5e-06,0.946779,0.902152,1
090586_096781,2.52107,0.17853,21,9e-06,0.458745,0.648552,1
088407_098838,2.977637,0.095067,16,1.9e-05,0.260463,0.423858,1
088407_037357,1.623729,0.321048,8,1e-06,0.726426,0.847614,1
045795_018657,1.606341,0.598255,8,0.000105,0.768398,0.83303,1
045795_080542,1.89769,0.393924,8,9e-06,0.718818,0.80805,1
045795_067481,1.680652,0.576472,8,0.000133,0.790655,0.813273,1
091382_036525,2.427169,0.328258,3,1.7e-05,0.536916,0.664187,1
049814_064588,1.613599,0.319792,5,0.0,0.793718,0.855883,1
054218_022870,2.666959,0.170837,26,0.00015,0.426444,0.601309,1
054218_020897,2.706505,0.271223,13,0.000351,0.425955,0.551286,1
083015_034248,2.342774,0.192548,13,1e-05,0.520101,0.711009,1
083015_099153,1.965268,0.309989,5,2e-06,0.753789,0.792765,1
073124_084654,2.108846,0.275928,6,8e-06,0.584361,0.768259,1
054678_040672,2.810272,0.176624,4,0.000194,0.426331,0.522015,1
054678_090635,2.921829,0.112455,13,1.6e-05,0.295298,0.449192,1
008978_046614,1.642378,0.541362,8,1.1e-05,0.803868,0.841713,1
008978_052712,1.372332,0.516071,7,1.6e-05,0.904704,0.885686,1
084658_086467,1.387029,0.51235,2,2e-06,0.887712,0.884422,1
066788_024825,2.593559,0.289502,7,0.000563,0.515029,0.594729,1
066788_057509,2.367369,0.246329,10,2e-05,0.521565,0.705186,1
087913_076730,2.513252,0.150558,14,0.000249,0.432675,0.655233,1
074684_019588,1.467037,0.69213,3,7.7e-05,0.772704,0.814842,1
047578_021454,1.944577,0.340883,5,4e-05,0.670393,0.805852,1
027440_006743,1.979845,0.378598,2,9e-06,0.651248,0.796248,1
044839_086447,1.993229,0.393073,1,0.0,0.663383,0.792116,0
071730_037135,2.467586,0.229188,10,0.000148,0.487252,0.673563,0
087182_006861,1.3788,0.48868,10,0.0,0.872411,0.888567,0
014305_081754,1.939931,0.422239,7,1.5e-05,0.638007,0.796543,0
056389_037797,1.794887,0.483182,10,4e-05,0.736701,0.822645,0
018398_025135,2.037884,0.325647,3,0.000396,0.70425,0.774073,0
081778_078008,1.66525,0.564043,12,3.5e-05,0.737881,0.830914,0
085486_015890,1.339226,0.610465,5,1.4e-05,0.887977,0.884556,0
054718_029793,1.07026,0.636808,3,0.0,0.934103,0.915757,0
054718_053748,2.666913,0.150344,18,0.000116,0.369063,0.591878,0
022950_027543,2.11596,0.408265,4,0.000133,0.631955,0.752058,0
022950_030254,2.695004,0.170523,4,0.000519,0.441204,0.580805,0
022950_085934,1.87824,0.340933,4,0.000199,0.766026,0.80171,0
022950_007722,2.798339,0.152868,8,0.000409,0.375403,0.535166,0
022950_058944,2.304031,0.220627,4,4.5e-05,0.588747,0.721511,0
022950_002632,2.479541,0.149658,4,2.6e-05,0.421197,0.649428,0
022950_035264,0.873994,0.802118,4,3.9e-05,0.924932,0.917463,0
041762_001206,2.203094,0.23984,21,1.5e-05,0.5718,0.74956,0
069849_031326,1.832823,0.489685,6,1.1e-05,0.728756,0.810434,0
069849_044411,2.43315,0.246784,20,0.00029,0.564409,0.676264,0
006901_010333,1.675068,0.456049,12,3.4e-05,0.815664,0.837523,0
047834_066176,2.796256,0.243402,4,0.001344,0.405371,0.509997,0
097510_069669,2.965199,0.139382,2,0.001657,0.305014,0.441258,0
091924_037906,0.432989,0.927403,4,9e-06,0.957575,0.938274,0
091924_021454,1.722815,0.562016,9,7.1e-05,0.747666,0.817306,0
091924_066894,2.079681,0.46575,9,0.000228,0.654512,0.740055,0
091924_091701,2.286636,0.229809,15,1e-06,0.551503,0.726199,0
037153_069845,2.762713,0.143865,17,1.5e-05,0.366309,0.550645,0
005074_027977,2.091356,0.407577,17,6e-06,0.677312,0.754682,0
005074_078126,1.645072,0.630227,2,0.000377,0.761252,0.797763,0
088031_023578,1.495062,0.515826,5,1e-06,0.843861,0.867029,0
088031_071730,2.183274,0.24347,18,7.2e-05,0.608538,0.753524,0
093340_006015,1.20814,0.617243,6,4e-06,0.882703,0.902184,0
018765_065921,1.260844,0.692596,1,1.2e-05,0.87015,0.87282,0
038362_052612,2.115261,0.303956,8,2.7e-05,0.61334,0.768987,0
056506_036934,2.109193,0.314318,5,1e-05,0.668956,0.761717,0
079472_050208,1.934317,0.398436,13,5e-06,0.689666,0.802112,0
079472_031331,1.586373,0.582529,2,2.1e-05,0.78356,0.842471,0
079472_027856,1.267722,0.724834,2,3e-06,0.834848,0.861258,0
079472_069371,1.40844,0.623052,1,1e-06,0.838648,0.868855,0
079472_017828,2.286569,0.31844,11,5.3e-05,0.576199,0.721349,0
019543_049061,1.958818,0.345063,8,6e-06,0.673309,0.803807,0
019543_061883,2.138868,0.264917,9,8.1e-05,0.604692,0.764188,0
019543_040648,1.186147,0.588736,13,1e-06,0.908077,0.903284,0
019543_018711,2.210958,0.3512,9,0.000231,0.612786,0.732953,0
021595_061907,1.628139,0.599471,4,8e-06,0.754261,0.827649,0
063963_029480,1.788906,0.554015,6,0.000222,0.76424,0.783916,0
063963_096389,1.839235,0.359165,7,1e-06,0.766325,0.815859,0
060313_083978,2.81465,0.140732,23,0.001655,0.358122,0.533406,0
087554_081336,2.2106,0.414202,11,0.000134,0.610866,0.717021,0
087554_098561,2.79447,0.125288,10,0.000949,0.366376,0.543605,0
087554_017456,2.493413,0.226739,11,0.000189,0.507615,0.663341,0
087554_015134,2.875809,0.130561,10,0.000222,0.319353,0.496678,0
087554_081699,2.359146,0.339484,11,0.000187,0.551312,0.690278,0
078228_023125,2.768698,0.190173,7,8.5e-05,0.419171,0.528229,0
078228_032836,1.760324,0.599286,7,0.00036,0.720857,0.777774,0
002277_066987,2.244906,0.232637,14,1.1e-05,0.568924,0.739815,0
091497_094917,2.485686,0.296649,8,0.00015,0.502468,0.655275,0
091497_019414,1.684094,0.595076,15,0.000275,0.766779,0.8092,0
038532_060503,2.968385,0.141464,6,0.000612,0.345307,0.430836,0
038532_054561,2.064224,0.302145,6,1.2e-05,0.710871,0.769091,0
006015_093082,1.644877,0.430209,6,1.7e-05,0.798494,0.856739,0
058738_044714,0.668777,0.865022,3,1e-06,0.948856,0.927748,0
052612_042515,1.977583,0.380057,7,0.000119,0.725838,0.78048,0
015336_019261,2.068681,0.249645,3,5.6e-05,0.639677,0.773206,0
021092_096389,2.359462,0.247145,22,3e-06,0.480339,0.702301,0
032968_064999,1.983363,0.283338,10,6e-06,0.721418,0.793845,0
049124_018315,2.036903,0.436533,11,7.4e-05,0.644147,0.771249,0
049124_073614,0.890994,0.805478,6,1.9e-05,0.905886,0.913704,0
049124_033140,2.252027,0.335251,6,0.000234,0.586222,0.726428,0
049124_010557,0.967366,0.790686,6,2e-06,0.894814,0.904224,0
049124_059578,2.224606,0.281189,3,0.000162,0.567301,0.743157,0
067342_007022,2.190028,0.407063,16,6e-06,0.58214,0.727783,0
067342_035264,1.499034,0.59722,16,3.2e-05,0.80629,0.860208,0
067342_022547,0.879732,0.79338,11,0.0,0.911291,0.920509,0
067342_015923,2.448236,0.195681,10,6.9e-05,0.501151,0.680506,0
009706_093343,2.826004,0.134134,17,0.000258,0.343321,0.521341,0
009706_020456,2.370351,0.217585,6,7.2e-05,0.514484,0.704187,0
084297_036059,2.085166,0.489787,8,0.000477,0.663044,0.723543,0
084297_074759,2.256594,0.260505,22,9e-05,0.619611,0.732168,0
037669_068653,2.376362,0.28351,15,0.000101,0.541891,0.696062,0
004991_009070,1.940952,0.471859,20,0.00046,0.689373,0.787892,0
010715_023578,1.953466,0.472893,5,4e-06,0.650399,0.781893,0
087638_045795,1.852908,0.431204,6,2e-05,0.676683,0.816176,0
006063_072129,2.285887,0.315329,12,3e-05,0.601675,0.722305,0
081387_058621,1.236682,0.603869,9,2e-06,0.892628,0.900365,0
077998_077389,2.363901,0.235504,11,0.000268,0.561504,0.704365,0
077998_045795,2.038936,0.319234,5,4.8e-05,0.658688,0.780088,0
042566_050724,1.786793,0.3021,10,1e-06,0.737022,0.827775,0
042566_062010,1.996825,0.325321,4,8e-06,0.677271,0.797101,0
075950_044832,2.298317,0.219058,14,5e-06,0.563424,0.72513,0
055420_054788,2.403418,0.312248,5,0.000307,0.542011,0.682919,0
097530_093321,2.082754,0.267774,7,4.6e-05,0.583465,0.775008,0
021198_089351,2.771094,0.166788,9,0.00081,0.383996,0.554993,0
045149_096288,2.343202,0.364489,2,0.00038,0.542769,0.688102,0
068367_019290,2.711919,0.160272,3,0.000387,0.383738,0.578249,0
093852_069851,2.054196,0.392422,9,0.000147,0.687005,0.765781,0
029793_044200,2.965795,0.125823,13,0.000284,0.326007,0.432679,0
053078_045845,2.546547,0.323122,5,0.000413,0.48698,0.609402,0
053078_000139,2.008884,0.375565,8,0.000315,0.714924,0.773303,0
058116_066240,2.877187,0.12595,11,0.000104,0.298849,0.481248,0
018836_010920,2.679909,0.17985,7,0.00038,0.41925,0.594054,0
023153_047989,2.809988,0.132771,21,4.4e-05,0.333161,0.52727,0
038540_021787,2.740108,0.13847,12,3.9e-05,0.371451,0.564607,0
038540_028754,2.514656,0.192753,12,4.1e-05,0.481026,0.658317,0
074090_079654,2.032807,0.249223,12,2e-06,0.61404,0.785306,0
074090_077797,2.018607,0.309988,7,0.0,0.696728,0.789127,0
081028_056748,2.475697,0.249583,7,0.000127,0.512435,0.66753,0
081028_066320,1.196849,0.70184,4,3.8e-05,0.892682,0.888627,0
066634_076798,2.085,0.427903,8,0.000208,0.689304,0.750186,0
052295_095500,2.872349,0.184258,7,0.000241,0.352458,0.490398,0
058597_021095,1.790766,0.532269,20,0.00015,0.743079,0.807339,0
077390_008196,2.621023,0.173868,11,0.000256,0.463829,0.616159,0
023410_019786,1.655669,0.291219,18,2e-06,0.741113,0.844756,0
096824_043371,2.326876,0.324886,3,0.000268,0.612993,0.70103,0
033881_015825,2.337979,0.314246,5,0.00023,0.55373,0.703565,0
092015_064454,1.504539,0.546202,3,7.3e-05,0.851051,0.860401,0
092015_053986,2.726027,0.183578,17,5.8e-05,0.434595,0.561791,0
020158_072319,1.679134,0.464431,4,6.2e-05,0.797465,0.843184,0
038070_017442,2.026253,0.395262,8,9.1e-05,0.696252,0.776324,0
037843_001123,1.894081,0.361067,12,0.000237,0.784688,0.803453,0
069488_011435,1.828108,0.362872,7,4.5e-05,0.710007,0.825806,0
050620_049061,1.450521,0.472001,7,0.000307,0.865048,0.861043,0
079781_055422,2.76069,0.182394,6,0.000723,0.375077,0.554936,0
079781_035972,1.910456,0.457224,17,4.5e-05,0.69964,0.800834,0
044012_021058,1.547463,0.479888,11,0.0,0.827768,0.861725,0
034252_077797,1.251692,0.475018,2,3e-06,0.904194,0.877302,0
091674_022449,2.007234,0.271343,8,1e-05,0.707823,0.788458,0
091674_031877,1.858808,0.41553,18,1e-06,0.744048,0.809329,0
091674_080319,1.160085,0.756929,3,3e-06,0.846628,0.87255,0
084985_030292,1.793302,0.380659,13,4.4e-05,0.790942,0.801634,0
084985_011546,2.059476,0.340647,8,2.7e-05,0.61869,0.780478,0
061349_032274,2.048275,0.337485,11,3.6e-05,0.644333,0.783624,0
061349_001588,2.127517,0.258119,6,6e-05,0.585067,0.76004,0
061349_047130,1.927707,0.351938,10,0.0,0.699218,0.809327,0
011546_045110,2.723102,0.156596,17,0.00043,0.399185,0.574868,0
011546_076039,0.989857,0.569551,6,0.0,0.984501,0.919176,0
065363_048577,2.067023,0.327204,4,0.000289,0.679659,0.7751,0
065363_006506,2.499571,0.196286,16,0.000619,0.48959,0.663845,0
069639_079466,2.30308,0.225789,15,0.000257,0.5948,0.721442,0
069639_048862,2.797909,0.135422,15,0.001455,0.364484,0.541633,0
069639_011124,2.860163,0.168743,15,0.003084,0.352744,0.506339,0
085089_059046,2.246521,0.230212,23,1.6e-05,0.625248,0.734773,0
085089_071970,2.470045,0.280158,10,5.9e-05,0.523336,0.662769,0
073342_095108,2.28349,0.31786,12,0.000172,0.508508,0.710215,0
008466_089214,1.62319,0.495542,19,0.0,0.818218,0.851996,0
017984_050724,1.972813,0.264691,3,0.0,0.629073,0.791292,0
040929_081336,2.978637,0.10946,14,0.002913,0.318439,0.437162,0
073600_080542,2.084357,0.274321,20,7e-06,0.701507,0.77021,0
073600_035984,2.002227,0.401565,7,0.000389,0.732162,0.776375,0
073600_029151,1.671723,0.54943,3,4.9e-05,0.759426,0.833237,0
073600_058750,1.809326,0.518046,3,0.000205,0.725172,0.80927,0
031776_089886,2.710892,0.164498,22,0.000253,0.414837,0.580049,0
086737_058597,2.46026,0.154349,2,4e-06,0.404593,0.665184,0
000068_045758,2.393282,0.176176,13,8e-05,0.467473,0.693358,0
000068_091497,2.545464,0.166657,12,0.000184,0.482761,0.645482,0
000068_035793,0.819064,0.802212,3,0.0,0.944554,0.925775,0
000068_075524,1.804183,0.556342,3,7e-06,0.697747,0.793604,0
010368_093269,1.748181,0.47891,1,0.000213,0.784193,0.802688,0
040117_073614,1.619559,0.420108,6,2e-06,0.818858,0.848092,0
031877_038634,2.380461,0.224286,11,0.000349,0.547822,0.701904,0
057060_058429,1.74494,0.416361,6,1.4e-05,0.796863,0.835577,0
057060_084772,1.707333,0.601451,10,1.6e-05,0.723809,0.798788,0
057060_078880,2.220391,0.259176,11,3e-06,0.571335,0.744787,0
004140_073402,2.288023,0.288544,7,9.9e-05,0.572354,0.724299,0
011473_084531,2.209425,0.237707,16,2e-06,0.572894,0.745824,0
008855_065441,1.954504,0.381592,7,7.3e-05,0.751091,0.782001,0
008855_015194,2.478134,0.161864,7,0.0,0.444774,0.665283,0
022946_017442,1.00165,0.782388,2,1e-06,0.895832,0.899887,0
069371_036297,2.771785,0.164471,9,0.000555,0.413302,0.548941,0
069371_030711,1.885741,0.294665,9,2e-06,0.718553,0.81477,0
038769_043658,2.337317,0.320104,4,0.000906,0.583326,0.696492,0
051450_071962,1.415889,0.639637,8,3e-06,0.809308,0.866939,0
023578_034848,2.15433,0.300325,2,0.000201,0.677515,0.751486,0
016663_052073,1.556235,0.493573,3,0.0,0.813827,0.865398,0
082833_096774,1.891233,0.393171,7,2.5e-05,0.733998,0.802129,0
082833_052638,2.211701,0.203265,19,0.0,0.555448,0.745557,0
082833_002342,2.049778,0.322856,10,1e-06,0.613335,0.780916,0
082833_054788,2.250616,0.29014,14,0.000179,0.595083,0.737481,0
085203_000432,2.118383,0.341541,9,0.000311,0.703964,0.755214,0
092064_038997,2.737535,0.111966,9,0.0,0.316647,0.550557,0
032147_049846,2.113965,0.29642,3,0.000437,0.70189,0.758594,0
069996_014911,1.666985,0.461236,6,1e-05,0.782429,0.841238,0
069996_012199,2.074573,0.304608,23,1e-06,0.65084,0.774196,0
069996_000777,2.142139,0.312003,4,0.000153,0.684367,0.750617,0
069996_039092,1.693257,0.424093,23,0.0,0.788127,0.840507,0
019788_054286,2.301275,0.236133,6,4.9e-05,0.51686,0.722778,0
092807_098465,2.158801,0.383019,6,0.000131,0.644932,0.732866,0
092807_052295,0.866614,0.819412,7,3e-06,0.906582,0.910954,0
092807_008453,2.089602,0.355924,6,0.0,0.64665,0.771492,0
082458_024051,1.662711,0.530754,2,0.0,0.760721,0.84166,0
082458_083582,1.841392,0.349122,23,8e-05,0.802618,0.808613,0
082458_081896,2.576989,0.185344,9,0.000664,0.482863,0.635275,0
092108_025135,2.299781,0.255465,3,1e-05,0.598288,0.722318,0
004766_078228,1.920521,0.474734,4,0.00032,0.723639,0.77983,0
006433_054944,0.732063,0.865807,13,1e-06,0.907811,0.911387,0
006433_056429,1.993861,0.511797,7,0.000406,0.714844,0.733754,0
006433_024885,1.457381,0.451361,7,0.000103,0.911403,0.87017,0
085716_056532,2.509589,0.180581,13,0.00086,0.495908,0.659139,0
040707_038572,2.408082,0.197829,5,0.000278,0.514473,0.693369,0
040707_026437,2.386106,0.209559,6,7e-06,0.547953,0.698075,0
035921_078127,1.892787,0.406662,2,2.3e-05,0.73352,0.809436,0
035921_006052,2.248616,0.384392,17,0.000939,0.608238,0.715583,0
035921_038070,2.257385,0.356029,14,0.000179,0.587817,0.721619,0
035921_059797,2.059217,0.352785,9,0.000152,0.703865,0.771845,0
009152_082579,2.06625,0.320592,8,2e-06,0.674841,0.759053,0
024758_020032,2.570908,0.171609,15,1.7e-05,0.445895,0.635376,0
024758_014455,2.541274,0.220144,6,2.1e-05,0.446146,0.643145,0
024042_049827,2.503367,0.165153,4,1.1e-05,0.419649,0.654021,0
015164_020768,2.220587,0.34415,20,4.3e-05,0.625574,0.736789,0
015164_054359,2.093326,0.249873,3,8e-05,0.638254,0.774405,0
015164_042026,2.218806,0.337493,7,0.000204,0.601713,0.739258,0
027892_043422,2.531944,0.196507,20,0.000192,0.50531,0.650165,0
035379_040919,1.951422,0.300671,4,0.000196,0.735263,0.800195,0
035379_080379,1.991409,0.368033,4,0.001214,0.720265,0.785017,0
