guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
069996_092834,1.740976,0.402413,19,0.0,0.741222,0.839686,0
069996_014124,1.30761,0.498922,25,0.0,0.909946,0.894841,0
069996_063340,1.488647,0.460013,19,0.0,0.883001,0.873497,0
069996_034197,1.794264,0.426592,6,0.0,0.673311,0.824257,0
069996_012199,1.460807,0.599263,25,0.0,0.843359,0.86608,0
092807_027669,2.50304,0.22123,25,0.0,0.479253,0.651212,0
092807_081676,2.356593,0.285057,21,0.0,0.53454,0.700911,0
092807_009284,2.230628,0.266193,9,0.0,0.617371,0.735697,0
092807_052295,2.534404,0.155171,12,0.0,0.367486,0.625527,0
092807_002885,2.009847,0.288244,9,0.0,0.661986,0.787937,0
012780_002313,1.254068,0.532941,15,0.0,0.893852,0.895849,0
082458_062330,2.713217,0.189981,24,2.5e-05,0.443353,0.564252,0
082458_082632,2.629179,0.150079,4,0.0,0.433396,0.610799,0
082458_055662,2.708565,0.186299,5,2.3e-05,0.47395,0.56764,0
063252_015824,0.201578,0.963995,25,0.0,0.992547,0.957843,0
092108_067903,1.642533,0.646929,6,7.8e-05,0.737713,0.782889,0
096288_095071,2.299252,0.324178,25,0.0,0.567219,0.709763,0
096288_034348,2.482744,0.278426,24,0.0,0.501952,0.658398,0
096288_030069,1.950242,0.46414,12,0.0,0.671274,0.784479,0
004766_078228,1.635602,0.41589,26,0.0,0.798959,0.848195,0
006433_056429,2.687377,0.24885,10,0.000712,0.467213,0.568114,0
006433_039665,1.861626,0.456253,10,1e-06,0.719242,0.811269,0
089775_037198,1.706136,0.521426,15,0.0,0.738199,0.835032,0
045593_077416,1.646242,0.642594,8,0.000106,0.754011,0.785159,0
038533_092589,2.37213,0.202087,8,1.1e-05,0.476811,0.701339,0
035921_078127,1.450549,0.397464,21,0.0,0.892436,0.876806,0
035921_006052,0.93189,0.813627,11,0.0,0.879896,0.897229,0
035921_079279,1.867552,0.392865,13,0.0,0.651155,0.814226,0
053190_057004,1.619509,0.446228,20,0.0,0.798072,0.859645,0
024758_081636,1.207648,0.679827,14,0.0,0.875853,0.89209,0
024758_017442,1.956758,0.326941,25,0.0,0.670027,0.804452,0
015164_020768,1.853773,0.500822,12,0.0,0.68689,0.800341,0
028441_014385,2.811858,0.147773,17,1e-06,0.371563,0.52081,0
024885_012020,1.360071,0.423237,20,0.0,0.919158,0.887305,0
024885_042515,0.771007,0.806998,11,0.0,0.943083,0.931147,0
047959_052273,2.755267,0.121701,14,6.8e-05,0.34663,0.551466,0
078219_006843,1.823292,0.541314,13,4.6e-05,0.710824,0.795783,0
017895_082218,2.261326,0.347676,8,0.0,0.580034,0.722316,0
009070_073124,2.512197,0.182456,20,0.0,0.4189,0.649542,0
066072_046659,2.342564,0.240071,15,1.4e-05,0.584527,0.70788,0
066072_058738,2.775982,0.200666,17,5.9e-05,0.39942,0.541086,0
037074_004998,2.703298,0.119971,16,0.0,0.323495,0.568362,0
037074_076311,2.668291,0.181744,13,0.0,0.424866,0.596219,0
037074_007122,2.602912,0.165722,13,0.000161,0.416474,0.625254,0
037074_096997,2.512167,0.201256,26,0.0,0.454528,0.657425,0
027692_015657,2.509079,0.23257,19,5.5e-05,0.506363,0.657925,0
027692_002342,2.399702,0.228968,25,0.0,0.524548,0.691121,0
042856_052612,1.101935,0.678648,15,0.0,0.905323,0.911688,0
080093_056908,0.425682,0.891385,6,0.0,0.987641,0.950732,0
033339_035083,1.935034,0.260052,8,1.3e-05,0.701834,0.804061,0
033339_033646,1.577739,0.471737,8,0.0,0.846624,0.861757,0
033339_045379,0.103455,0.984929,26,0.0,0.994323,0.960141,0
018290_022101,0.445854,0.879816,26,0.0,0.99473,0.951617,0
018290_084862,1.648689,0.422575,3,0.0,0.803374,0.854475,0
021800_077390,2.737704,0.162402,22,1e-06,0.374493,0.568451,0
022069_058045,2.414405,0.20439,19,0.0,0.473262,0.690272,0
008431_071668,2.426635,0.214588,22,0.0,0.468956,0.683451,0
095255_077699,2.29383,0.189642,23,0.0,0.511411,0.722891,0
095255_053720,1.212772,0.667108,7,0.0,0.860316,0.898061,0
013073_066617,1.69743,0.452595,3,0.0,0.731423,0.844867,0
013073_064090,1.73484,0.278109,11,0.0,0.70924,0.833889,0
013073_023153,1.587204,0.538353,11,1e-06,0.829889,0.852253,0
015134_056389,2.445436,0.222391,7,0.0,0.544916,0.673528,0
015134_032147,1.462847,0.558395,7,0.0,0.799855,0.871485,0
015134_060246,1.914636,0.334689,6,0.0,0.75739,0.806086,0
015134_087366,2.071381,0.353837,24,0.0,0.639503,0.777084,0
087962_075823,1.578501,0.490889,9,0.0,0.782231,0.862309,0
087962_049846,1.086779,0.694418,9,0.0,0.91515,0.911163,0
068896_093837,2.555428,0.224649,22,0.0,0.471667,0.634884,0
014311_096781,2.857016,0.164219,23,0.000154,0.38773,0.499944,0
014311_065762,2.401793,0.245953,15,0.0,0.502694,0.691673,0
025766_026437,2.318419,0.21269,18,0.0,0.527832,0.719732,0
025766_017808,2.678163,0.243174,22,2e-06,0.466226,0.57542,0
088407_008487,2.376516,0.259252,16,8.5e-05,0.572345,0.700273,0
048996_030686,0.57858,0.897708,9,0.0,0.934474,0.926554,0
087052_093972,1.648059,0.487966,16,0.0,0.761381,0.851516,0
040802_037533,0.918644,0.755798,21,0.0,0.92069,0.922702,0
004908_046861,0.664612,0.816502,10,0.0,0.977285,0.941064,0
049814_047578,2.184687,0.382471,19,0.0,0.601532,0.738373,0
049814_021906,0.582258,0.879992,3,4e-06,0.947125,0.937554,0
028977_001782,2.044928,0.447699,13,2e-05,0.676699,0.761101,0
054678_014093,1.59561,0.541405,3,1e-06,0.833592,0.846234,0
067648_081485,2.371671,0.241441,10,3e-06,0.547371,0.703228,0
008978_050199,1.740134,0.373792,21,2e-06,0.730266,0.838609,0
008978_092195,2.115433,0.256022,17,0.0,0.6236,0.769878,0
076914_060192,1.564353,0.650718,13,0.0,0.751383,0.815253,0
002114_061825,0.610713,0.874072,10,0.0,0.94553,0.935961,0
012508_092108,2.091141,0.317402,24,0.0,0.620851,0.77588,0
056418_073342,2.396526,0.258717,18,0.0,0.487504,0.687317,0
078666_050330,2.08606,0.407261,11,0.0,0.625812,0.763285,0
078666_033525,1.66563,0.479373,11,0.0,0.801429,0.848348,0
066788_041387,2.032528,0.277726,19,0.0,0.620388,0.788287,0
066788_026168,0.772394,0.845983,2,0.0,0.909093,0.916771,0
066788_069174,2.331376,0.238959,22,1e-06,0.548717,0.716289,0
087913_018522,2.046552,0.348694,4,1.2e-05,0.674657,0.780211,0
047578_018419,1.749786,0.43601,11,0.0,0.772371,0.838438,0
014124_066176,1.148602,0.742505,21,1.7e-05,0.857185,0.886097,0
014124_050995,1.693372,0.600015,21,0.0,0.705312,0.802689,0
063497_006496,2.654219,0.256905,15,1e-06,0.414066,0.580327,0
028399_072887,1.86856,0.283913,8,0.0,0.770723,0.81403,0
011581_016691,1.828274,0.425705,23,0.0,0.720416,0.8241,0
027440_090635,2.250471,0.227403,7,0.000105,0.592384,0.737106,0
027440_019588,1.532893,0.384998,3,1e-06,0.873412,0.866674,0
027440_032147,0.955563,0.65137,18,0.0,0.977979,0.925038,0
