guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
057742_096572,0.138173,0.976776,0,2.2e-05,0.995405,0.958553,1
057742_006945,0.078358,0.989255,0,5e-06,0.996716,0.960419,1
057742_030009,0.053345,0.992891,0,1e-06,0.997562,0.961697,1
048301_022726,0.000211,0.999983,0,0.0,0.999999,0.962961,1
051780_031630,0.736739,0.834415,0,7.2e-05,0.952983,0.928035,1
051780_067705,0.039973,0.994667,0,1e-06,0.998987,0.962121,1
005640_098606,1.02774,0.812252,0,0.000354,0.863694,0.856885,1
035500_091701,0.128032,0.978308,0,3e-06,0.996068,0.960007,1
035500_042226,0.060968,0.990248,0,2e-06,0.999166,0.961862,1
090107_040568,1.200004,0.475013,1,0.0,0.947301,0.903909,1
044200_014956,0.00013,0.99999,0,0.0,0.999999,0.962962,1
063963_073403,0.036697,0.994472,4,0.0,0.999996,0.962488,1
060313_028575,0.032756,0.996053,0,2e-06,0.998847,0.962047,1
037553_007603,0.016203,0.998075,0,0.0,0.999793,0.962697,1
087554_007277,0.749931,0.87831,0,0.000488,0.895021,0.874634,1
050199_069174,0.132586,0.979486,0,3.1e-05,0.994467,0.958891,1
078228_043290,0.499647,0.8092,1,0.0,0.999902,0.948648,1
078228_061298,1.080697,0.563288,0,1e-06,0.941483,0.914379,1
002277_036318,9e-06,0.999999,0,0.0,1.0,0.962963,1
002277_059102,0.066591,0.989278,0,4e-06,0.999092,0.961766,1
016720_093389,0.103598,0.984921,0,0.0,0.995318,0.959944,1
016720_019013,0.062417,0.990243,0,0.0,0.999414,0.961915,1
016720_094917,0.035353,0.995458,0,5e-06,0.9989,0.962148,1
038532_061472,0.070409,0.991576,0,4.8e-05,0.995152,0.959116,1
038532_083582,0.042811,0.994747,0,1e-06,0.998075,0.961577,1
038532_000109,0.063747,0.99248,0,2.6e-05,0.995264,0.959837,1
038532_055474,0.036258,0.995699,0,5e-06,0.998526,0.961702,1
006015_095108,0.68071,0.742792,0,1.8e-05,0.993355,0.940155,1
052612_056429,0.048651,0.994285,0,1e-05,0.997224,0.960837,1
093986_011191,0.238623,0.960856,0,1.5e-05,0.985187,0.951362,1
093986_010287,0.586595,0.898731,0,0.000445,0.940402,0.917834,1
015336_040898,0.011912,0.998804,0,1e-06,0.999428,0.962568,1
021092_060308,0.064358,0.992552,0,2.6e-05,0.994996,0.959382,1
