guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
082833_081676,1.60019,0.498711,1,0.0,0.801618,0.859156,1
082833_038532,2.720265,0.136683,25,3.8e-05,0.340155,0.560685,1
085203_093779,2.372012,0.273389,14,0.00021,0.561921,0.698133,1
054788_006861,1.650528,0.515119,5,0.0,0.762502,0.847356,1
032147_060246,1.083665,0.564068,8,0.0,0.936765,0.909897,1
032147_011486,1.33246,0.564983,8,0.0,0.854083,0.890833,1
019788_028175,1.180832,0.753414,1,0.0,0.835221,0.866882,1
092807_000713,2.918762,0.232451,7,0.003735,0.369391,0.424618,1
096288_098339,2.905917,0.161242,6,0.006027,0.410852,0.462498,1
053190_036106,0.905312,0.791709,1,0.0,0.906717,0.916017,1
024758_093762,2.957861,0.164259,5,0.004835,0.349432,0.44141,1
015164_089974,1.357105,0.651959,1,7e-06,0.85594,0.873294,1
015164_085934,1.900975,0.271869,1,0.0,0.650368,0.810648,1
015164_084628,1.605028,0.606024,1,0.000115,0.766314,0.82987,1
024885_055718,0.705687,0.815409,9,0.0,0.969052,0.937958,1
024885_007722,1.212653,0.575969,0,0.0,0.920633,0.903666,1
078219_072065,3.026849,0.152044,14,0.006146,0.30245,0.398552,1
037074_074318,2.454073,0.29551,12,0.0,0.516713,0.665661,1
076697_002562,2.423896,0.274342,7,0.001838,0.551516,0.678261,1
021095_087624,2.827094,0.147628,19,0.001893,0.375289,0.527932,1
064426_031324,2.613754,0.241871,2,0.001458,0.467824,0.612159,1
015134_096867,1.995354,0.258309,2,7.5e-05,0.653223,0.785685,1
095278_043313,2.004768,0.498925,21,0.000624,0.643263,0.753559,1
087962_038266,3.037593,0.105037,10,0.001978,0.274185,0.393431,1
065174_084772,2.671439,0.194653,5,0.000236,0.452534,0.595513,1
068896_062829,1.912495,0.473905,2,0.000184,0.714235,0.791691,1
028202_051446,2.881569,0.132632,4,0.001903,0.312574,0.498459,1
088407_098838,2.353197,0.323611,1,0.0,0.57621,0.686964,1
088407_037357,2.321281,0.280819,2,0.0,0.57098,0.71432,1
061286_095500,2.723608,0.305199,2,0.002922,0.443935,0.513949,1
048996_041092,0.611164,0.864349,2,8e-06,0.96435,0.935179,1
048996_037533,2.751254,0.26539,13,0.001467,0.425898,0.530159,1
004908_091752,1.504233,0.439724,0,0.0,0.781662,0.866366,1
054218_097153,2.688265,0.170516,16,0.000688,0.417057,0.592263,1
054218_020897,3.041507,0.098743,11,0.00552,0.281859,0.396704,1
083015_034248,1.400953,0.638273,4,1.1e-05,0.822873,0.870614,1
083015_064352,1.352941,0.636769,4,0.0,0.812737,0.87906,1
083015_049502,0.518312,0.895524,4,0.0,0.962544,0.941727,1
009284_058630,2.772217,0.204216,2,0.006269,0.452633,0.529067,1
054678_086952,3.097415,0.113905,12,0.008658,0.260329,0.349334,1
054678_063767,3.10233,0.084134,13,0.001885,0.231378,0.338926,1
008978_046614,2.330913,0.296847,5,0.000824,0.604784,0.696622,1
008978_021932,2.766543,0.189441,18,0.000276,0.42775,0.548152,1
008978_052522,2.688148,0.240537,3,0.002108,0.444331,0.580347,1
015275_037357,2.438726,0.303972,16,0.000566,0.527009,0.672811,1
002114_043404,2.651029,0.365365,3,0.001681,0.465264,0.484239,1
074684_019588,1.915098,0.359901,2,0.0,0.702443,0.803148,1
027440_014911,3.011346,0.191457,4,0.003698,0.34937,0.367719,1
071730_053748,2.811103,0.199247,10,0.001398,0.438893,0.515972,0
061813_069669,2.110664,0.41879,2,0.000211,0.706212,0.736133,0
061813_012724,2.744663,0.169613,21,0.00061,0.397851,0.56746,0
056389_011419,1.906759,0.50073,0,5e-05,0.701763,0.783661,0
056389_037797,1.8709,0.382825,3,0.0,0.676234,0.817306,0
054718_053748,2.340018,0.174519,3,2e-06,0.452056,0.702464,0
022950_027543,2.877232,0.13346,11,0.001165,0.327097,0.495424,0
022950_007722,3.070487,0.104825,19,0.006179,0.246493,0.37201,0
022950_058944,2.696256,0.164334,2,6e-06,0.464617,0.577256,0
058267_078666,2.242122,0.27208,4,0.0,0.609924,0.737921,0
041762_001206,2.99029,0.137256,26,0.001745,0.309353,0.426986,0
069458_077411,2.27273,0.267622,6,0.0,0.57864,0.726075,0
069458_087476,2.065559,0.373695,7,0.00035,0.70204,0.769758,0
000796_038533,2.428957,0.208145,11,0.0,0.533189,0.685969,0
000796_021198,2.341069,0.207885,10,6.9e-05,0.577327,0.710611,0
069849_065354,2.826153,0.16231,13,0.005624,0.374604,0.527279,0
069849_002313,2.076887,0.34798,2,8.9e-05,0.657751,0.775613,0
082218_068367,2.424851,0.357401,22,0.000804,0.537662,0.651839,0
082218_031331,2.113799,0.29398,4,0.000122,0.639591,0.769336,0
047834_071414,1.870772,0.349067,23,0.0,0.702883,0.820432,0
091924_069996,2.293147,0.2628,2,0.000432,0.614875,0.719041,0
091924_037906,0.88086,0.834245,1,0.000146,0.892676,0.894189,0
091924_091701,2.077765,0.36348,23,9e-06,0.707943,0.766225,0
091924_022726,2.395749,0.332054,12,1.5e-05,0.54161,0.675402,0
005074_096572,2.964636,0.206994,6,0.00377,0.356707,0.409823,0
034626_011303,1.719593,0.534607,13,1e-06,0.733176,0.823228,0
034626_062955,2.090516,0.296707,10,4e-06,0.621848,0.770717,0
088031_062210,1.576387,0.437655,8,0.0,0.839865,0.859182,0
088031_023578,1.743568,0.421553,0,0.0,0.785557,0.839146,0
093340_058784,1.717001,0.550411,4,1e-06,0.69413,0.817058,0
018765_016691,2.404289,0.225924,7,0.000909,0.540522,0.688537,0
004624_037043,2.555619,0.339163,21,0.000401,0.515668,0.57681,0
004624_048640,2.757348,0.176542,26,3.6e-05,0.39645,0.555252,0
079472_050208,2.370543,0.242291,16,4e-06,0.551838,0.701963,0
079472_027856,2.251422,0.273846,5,6e-06,0.598956,0.736072,0
079472_076666,2.827181,0.0948,14,1e-06,0.264473,0.491136,0
079472_086843,2.122854,0.370356,2,5.3e-05,0.674078,0.753866,0
019543_079781,2.382019,0.359658,2,0.000141,0.562664,0.668496,0
019543_018711,2.201957,0.327648,2,8e-06,0.62635,0.741975,0
019543_010560,2.308086,0.233711,2,0.0,0.525592,0.722,0
021595_061907,2.786459,0.188497,4,0.003826,0.415891,0.543968,0
021595_071417,2.946038,0.148095,2,0.000393,0.330908,0.448179,0
057742_066342,1.428742,0.435085,8,0.0,0.894101,0.877597,0
051780_038194,2.540606,0.166743,25,4.1e-05,0.433043,0.648172,0
051780_061794,1.407288,0.573888,2,0.0,0.852437,0.879405,0
051780_014083,2.107628,0.303897,2,8.9e-05,0.628205,0.761645,0
005640_021854,3.076775,0.117992,4,0.000533,0.260602,0.352813,0
035500_026397,2.777423,0.141621,18,0.0,0.403089,0.540717,0
063963_036870,2.86413,0.16299,4,0.001143,0.384389,0.504761,0
060313_030069,2.616926,0.295318,26,0.001149,0.480864,0.592643,0
037553_048445,2.636487,0.203297,7,0.002134,0.468188,0.6017,0
078228_069800,2.489061,0.158917,22,0.0,0.415592,0.656626,0
078228_064488,2.142611,0.387035,17,0.0,0.61687,0.751529,0
078228_027692,2.259558,0.275983,24,2.3e-05,0.579867,0.730427,0
078228_041675,1.896261,0.440559,23,0.0,0.703337,0.804095,0
016720_091924,2.567932,0.204453,25,0.002336,0.524069,0.630593,0
006015_095238,1.529296,0.460079,1,1e-06,0.847301,0.86939,0
006015_072792,1.180123,0.734127,1,0.0,0.860679,0.87997,0
058738_085679,2.637751,0.217732,1,0.002077,0.47549,0.601145,0
093986_008376,2.30949,0.343511,2,3e-06,0.593706,0.698235,0
015336_019261,2.389478,0.237592,10,0.000948,0.565117,0.695483,0
021092_049066,2.865071,0.127126,10,0.002046,0.354968,0.509095,0
049124_058267,1.793002,0.508709,2,5.2e-05,0.728469,0.81645,0
049124_018315,2.275324,0.436163,0,0.00089,0.601644,0.67438,0
049124_073614,1.950347,0.506539,1,0.001325,0.712898,0.758114,0
049124_033140,2.458591,0.26651,1,0.001021,0.608513,0.644565,0
049124_010557,1.119571,0.456127,2,0.0,0.985462,0.904971,0
065948_031157,2.233914,0.300083,6,0.000473,0.61494,0.732567,0
084297_087052,1.777891,0.484765,13,0.0,0.73082,0.82663,0
000139_007860,2.898166,0.170651,24,0.002955,0.340162,0.485148,0
000139_025537,2.531851,0.231519,2,0.001894,0.506188,0.640836,0
010800_039093,1.921375,0.506453,21,3.9e-05,0.69095,0.779852,0
010800_091474,2.066514,0.328162,16,0.0,0.633293,0.781084,0
010800_030292,2.164426,0.445014,1,2.7e-05,0.640601,0.71951,0
010715_092196,1.297078,0.437239,2,8e-06,0.934432,0.885681,0
010715_023578,0.850013,0.765736,3,0.0,0.954946,0.928159,0
006063_072129,2.955577,0.133017,17,0.001892,0.343456,0.441184,0
081387_044039,2.128064,0.335757,1,8.1e-05,0.696042,0.752151,0
077998_077389,1.570607,0.432536,8,4e-06,0.831505,0.848582,0
077998_045795,2.427499,0.184794,5,0.0,0.456198,0.682688,0
042566_044411,1.658063,0.435989,2,0.0,0.805383,0.84989,0
042566_062010,1.734444,0.43903,1,0.000116,0.809845,0.831521,0
046793_082561,1.340414,0.528349,11,0.0,0.888117,0.880772,0
097530_093321,1.919521,0.414735,2,1e-06,0.650995,0.801792,0
068367_073050,2.957471,0.175929,19,0.001748,0.356214,0.434863,0
068367_019290,2.409521,0.295923,2,0.001084,0.607189,0.656088,0
084862_012834,2.937698,0.183754,22,0.001905,0.341804,0.451702,0
093852_069851,2.65059,0.164021,12,0.001933,0.43812,0.60863,0
053078_045845,1.961824,0.270198,22,0.0,0.636992,0.800454,0
053078_097309,3.131574,0.093427,19,0.001899,0.23766,0.311197,0
011124_029836,0.208752,0.956191,26,0.0,0.99598,0.958445,0
081028_066320,2.692755,0.190181,23,0.000972,0.397714,0.588237,0
081028_040497,2.656239,0.220779,12,0.001978,0.463825,0.600362,0
066634_001630,1.915632,0.443784,0,0.0,0.650957,0.797119,0
084017_036297,1.809159,0.420261,1,0.000434,0.796401,0.802563,0
059046_069827,0.596965,0.897482,2,2.1e-05,0.929574,0.920907,0
059046_071054,2.650461,0.175775,7,0.001075,0.460114,0.605285,0
058597_009256,2.049118,0.432879,1,0.0,0.641184,0.766108,0
077390_089974,2.05332,0.436422,2,2e-06,0.674296,0.761134,0
096824_023153,2.826733,0.155427,16,0.001783,0.396723,0.52554,0
033881_015825,2.54049,0.233473,2,0.00049,0.506999,0.64302,0
033881_092015,1.434245,0.662657,25,6e-06,0.797521,0.852372,0
092015_005981,2.399794,0.308657,0,0.000214,0.601224,0.6744,0
020158_072319,2.23547,0.419684,2,0.0,0.618653,0.697502,0
020158_084478,2.692726,0.24073,17,0.001157,0.454605,0.575789,0
038070_023749,2.412051,0.34476,9,1.6e-05,0.537624,0.664652,0
050620_018419,1.943935,0.448518,25,0.000891,0.738964,0.786259,0
050620_081778,1.499273,0.484593,1,0.0,0.830484,0.870026,0
050424_063405,1.759937,0.336871,12,0.0,0.790785,0.832501,0
026294_064352,2.246778,0.408031,14,0.00012,0.63636,0.696226,0
079781_014124,2.2266,0.310505,2,0.0,0.578541,0.740512,0
091674_077998,3.115409,0.085216,2,0.001921,0.237774,0.327185,0
091674_022449,1.885971,0.444503,1,0.001257,0.754337,0.784138,0
091674_091453,2.31868,0.189433,9,9.2e-05,0.53024,0.715231,0
091674_035379,2.74336,0.145749,9,0.002429,0.376417,0.567346,0
091674_080319,2.628123,0.308477,12,0.000568,0.458088,0.572026,0
091674_028159,2.879216,0.172273,15,0.001922,0.369146,0.492535,0
062317_099073,2.827393,0.127654,11,0.000288,0.334622,0.520214,0
084985_099265,1.884794,0.418944,5,2.6e-05,0.71721,0.804852,0
041409_006815,2.322701,0.279453,11,0.000182,0.58169,0.714459,0
016400_012647,2.042583,0.246294,3,0.0,0.595304,0.781561,0
061256_093690,2.460549,0.181678,26,0.00034,0.457428,0.670866,0
097336_022069,1.959132,0.369014,1,0.0,0.710324,0.797062,0
065363_031877,0.161062,0.976184,25,0.0,0.989515,0.956922,0
065363_048577,0.5548,0.860039,25,0.0,0.975193,0.944143,0
069639_074759,3.052069,0.102751,10,0.000906,0.270808,0.381912,0
069639_048862,3.071453,0.118818,13,0.002223,0.283043,0.366727,0
032274_015217,3.00526,0.096393,7,0.004064,0.274905,0.418875,0
038590_093066,2.117143,0.307019,12,2e-06,0.644516,0.764819,0
078498_016861,2.239243,0.261942,7,0.0,0.61531,0.736388,0
008466_059526,1.524706,0.597912,2,0.0,0.797031,0.855151,0
073600_035984,2.047009,0.324805,13,1e-06,0.631171,0.782806,0
027669_013073,2.084981,0.383842,3,0.0,0.657674,0.762373,0
027669_088031,2.67203,0.149281,9,0.0,0.384463,0.59582,0
086737_058597,2.438934,0.379394,5,0.00372,0.56766,0.630212,0
086737_086447,1.958957,0.444865,22,0.000214,0.708301,0.780977,0
000068_091474,1.816524,0.596226,0,0.0,0.67791,0.744776,0
017546_060192,1.754072,0.554217,10,0.000612,0.757265,0.805345,0
010368_096865,2.033393,0.204156,2,0.0,0.573171,0.776681,0
040117_076555,2.344879,0.348045,3,1.8e-05,0.56568,0.692718,0
040117_073614,2.145064,0.240286,1,0.000504,0.675467,0.748981,0
031877_068793,0.157413,0.971975,23,0.0,0.998093,0.959183,0
031877_058653,2.692155,0.21231,3,0.000763,0.450737,0.584543,0
057060_058429,2.192958,0.362549,3,0.00067,0.683674,0.708899,0
057060_067085,2.082391,0.448136,9,8.2e-05,0.674254,0.746904,0
008855_065441,2.853141,0.130802,11,0.000331,0.337896,0.512638,0
016171_067481,2.211628,0.217745,3,0.0,0.507267,0.737462,0
022946_014748,1.770561,0.434484,4,1e-05,0.764105,0.824134,0
069371_036297,3.154578,0.106297,5,0.00218,0.249155,0.27509,0
069371_057688,1.602309,0.403611,3,1.5e-05,0.870196,0.853679,0
069371_049066,2.188366,0.200264,25,0.0,0.480445,0.736533,0
038490_077699,1.256146,0.398912,24,0.0,0.913727,0.894263,0
038490_017984,1.005843,0.670359,25,0.0,0.94235,0.921377,0
080053_099265,2.537195,0.278502,6,0.001745,0.52148,0.634649,0
023578_034848,2.511326,0.372699,1,0.001621,0.524054,0.594894,0
016663_093673,2.73713,0.183652,20,8.8e-05,0.438717,0.562233,0
082833_066617,1.582149,0.312519,2,0.0,0.782869,0.849773,0
082833_088201,1.763332,0.367963,2,0.0,0.806596,0.833659,0
082833_002342,1.724671,0.457478,1,0.0,0.760468,0.840585,0
085203_099162,1.3918,0.592983,14,0.0,0.817303,0.880993,0
092064_074385,1.433372,0.575644,4,1.3e-05,0.813834,0.875403,0
098281_097510,2.022429,0.400364,2,0.000486,0.721665,0.766381,0
003115_076039,2.187759,0.383631,2,0.0,0.647122,0.730894,0
032147_090944,1.476917,0.48512,26,0.0,0.84338,0.876508,0
032147_020753,3.150588,0.083423,16,0.00705,0.228865,0.303149,0
069996_092834,2.582047,0.188746,7,0.000116,0.439963,0.632576,0
069996_063340,1.449232,0.612427,2,1e-06,0.813997,0.867522,0
069996_012199,1.134768,0.757384,2,2.4e-05,0.861513,0.879574,0
069996_000777,3.010526,0.122709,26,0.002177,0.296756,0.406593,0
012811_081744,2.308585,0.37421,3,6.8e-05,0.547356,0.697005,0
012811_076276,2.401321,0.296894,7,1.8e-05,0.585826,0.659756,0
085581_030257,2.255794,0.327214,2,0.000423,0.665219,0.691537,0
085581_082632,2.300777,0.317902,4,0.000314,0.625992,0.70358,0
019788_054286,1.203107,0.751288,2,0.0,0.818444,0.860762,0
095618_069027,2.781311,0.16487,11,0.000239,0.373964,0.548013,0
070725_058944,2.202015,0.242443,23,1e-05,0.680706,0.7357,0
092807_098465,0.929426,0.640338,11,0.0,0.964449,0.919048,0
092807_081676,1.088735,0.687528,10,0.0,0.902317,0.910436,0
012780_002313,1.821852,0.437072,8,1e-06,0.693848,0.822788,0
082458_062330,2.264502,0.335885,22,0.001681,0.626622,0.713682,0
082458_024051,2.687661,0.234775,5,0.002006,0.474664,0.575664,0
082458_066634,1.459581,0.320176,12,0.0,0.896087,0.865589,0
096288_030069,1.581734,0.437122,25,0.000149,0.850529,0.839433,0
004766_078228,1.842232,0.483749,2,0.000116,0.737824,0.80613,0
071259_095600,2.825202,0.139623,20,0.0,0.329475,0.514896,0
021007_084415,3.078017,0.105926,1,0.004845,0.264409,0.366834,0
021007_006615,2.602086,0.322217,2,0.001456,0.488645,0.583186,0
045593_075558,0.836664,0.793678,10,0.0,0.931711,0.926729,0
045593_097879,1.09596,0.726561,10,0.0,0.87823,0.90285,0
045593_051222,0.447005,0.914845,10,0.0,0.970453,0.942743,0
038533_092589,3.029003,0.121359,7,0.002435,0.31658,0.395945,0
009152_082579,1.394432,0.442876,2,0.000311,0.914989,0.867862,0
009152_086894,1.382673,0.562498,2,3.2e-05,0.798782,0.877624,0
009152_063314,0.991776,0.653149,2,0.0,0.973849,0.917397,0
009152_085018,0.961547,0.704042,2,0.0,0.936545,0.922916,0
024758_017442,2.418781,0.309504,1,0.000896,0.589746,0.667375,0
015164_054359,1.86753,0.362283,12,0.0,0.690579,0.819705,0
015164_008431,1.914562,0.315715,24,0.0,0.589939,0.798884,0
012738_065363,0.717463,0.775921,12,0.0,0.991281,0.938867,0
012738_078897,0.900606,0.775779,12,0.0,0.91944,0.922279,0
035379_040919,2.505128,0.278383,13,5e-06,0.540577,0.644815,0
028441_014385,2.292513,0.274571,12,0.001067,0.617709,0.707647,0
024885_042515,1.469417,0.433252,0,0.0,0.87162,0.876989,0
075522_054049,1.541116,0.581621,2,0.0,0.824008,0.852925,0
078219_007389,2.470167,0.258761,12,0.000539,0.510726,0.668606,0
078219_072955,2.752283,0.239875,12,0.000891,0.452115,0.533377,0
017895_070725,2.310956,0.3146,20,9.6e-05,0.623083,0.70857,0
017895_021454,2.790868,0.193951,1,0.00158,0.420966,0.532476,0
009070_044929,1.732035,0.534513,1,7.1e-05,0.731633,0.824944,0
009070_073124,2.826661,0.180326,5,0.004044,0.406027,0.522989,0
095460_094823,2.108603,0.39181,3,0.001553,0.693844,0.743213,0
066072_044929,1.667676,0.500913,26,9e-06,0.785083,0.841732,0
066072_070054,2.939011,0.144691,16,0.003767,0.35239,0.460693,0
037074_067648,2.596747,0.211629,13,0.001215,0.498587,0.622431,0
027692_050424,1.965603,0.371194,1,0.003277,0.743156,0.738787,0
027692_052954,3.068542,0.143694,5,0.01077,0.329447,0.352878,0
040868_044756,0.381415,0.915966,3,0.0,0.987594,0.952115,0
040868_007122,1.866989,0.229066,3,0.0,0.654668,0.809092,0
033339_073195,1.844693,0.369868,2,0.0,0.734335,0.825076,0
018290_045243,3.087561,0.10115,3,0.007416,0.271655,0.35991,0
018290_084862,2.756958,0.185363,21,5.1e-05,0.430916,0.552638,0
022069_058045,0.420245,0.918255,2,0.0,0.974546,0.945948,0
008431_071668,2.718559,0.192841,23,0.001161,0.437146,0.572201,0
021095_001985,2.389259,0.207575,26,0.000308,0.485472,0.694924,0
021095_071668,2.327699,0.454172,10,0.006411,0.600826,0.611912,0
057028_018129,1.399247,0.468826,5,0.0,0.897378,0.869569,0
036525_065617,2.489604,0.176908,25,6.9e-05,0.433642,0.659818,0
036525_075605,1.664387,0.606185,7,5.1e-05,0.754818,0.811938,0
095255_053720,1.371965,0.696864,1,0.000157,0.813932,0.848433,0
095255_080319,2.357317,0.239713,19,2e-06,0.487489,0.704348,0
095255_084250,2.167216,0.275229,19,4e-06,0.645249,0.750776,0
095255_063068,2.028471,0.399948,1,2e-06,0.652176,0.779725,0
015134_079293,2.217251,0.338273,5,0.00138,0.655231,0.727758,0
041144_056588,2.657509,0.155664,20,0.0,0.391397,0.600937,0
066617_070336,3.045468,0.090085,4,0.002103,0.237815,0.381063,0
050637_000911,2.786814,0.156635,2,0.002478,0.40456,0.546669,0
050637_062050,2.541646,0.172937,2,0.000423,0.418479,0.644676,0
087962_019401,2.547413,0.172714,25,0.00063,0.425596,0.639432,0
026503_023685,3.177867,0.072688,19,0.011023,0.20757,0.275044,0
050208_070054,2.781611,0.194172,0,0.001762,0.402498,0.54108,0
014311_096781,2.548965,0.243088,7,0.001952,0.54387,0.623413,0
025766_017808,2.456343,0.228485,18,0.000159,0.48794,0.676722,0
048996_030686,2.108999,0.320419,2,2e-06,0.698226,0.748031,0
048996_062955,1.232702,0.614771,1,0.0,0.882837,0.898079,0
048996_044867,2.337748,0.249109,17,0.000721,0.600361,0.705261,0
010508_054549,2.462739,0.135251,4,4e-06,0.390271,0.654996,0
023154_097118,0.298647,0.940426,1,0.0,0.989603,0.954844,0
023154_064948,2.211655,0.274918,2,7.1e-05,0.641089,0.733145,0
087052_093972,2.510128,0.1726,0,1.2e-05,0.449926,0.659733,0
004908_071860,2.116127,0.45022,2,0.000204,0.626976,0.737138,0
004908_046861,0.391901,0.912587,2,0.0,0.991741,0.951555,0
054218_086188,3.20414,0.075816,17,0.003798,0.218119,0.218684,0
083015_080010,1.70237,0.347755,4,0.0,0.742392,0.844958,0
083015_082632,1.095317,0.735717,4,0.0,0.855724,0.899707,0
083015_074090,1.585645,0.454293,4,0.0,0.80213,0.862301,0
009284_032825,2.461979,0.416416,2,0.001311,0.515684,0.574829,0
073124_047130,0.778075,0.800145,3,0.0,0.946388,0.931742,0
073124_095460,1.476692,0.427714,3,4.9e-05,0.898129,0.862178,0
054678_073613,1.035156,0.800224,0,9e-06,0.853129,0.873551,0
008978_050199,1.769816,0.357641,1,8e-06,0.700194,0.833037,0
008978_092195,2.074873,0.254607,2,0.0,0.569595,0.764567,0
008978_022950,1.612946,0.488546,3,4e-06,0.837787,0.853815,0
076914_078666,3.05187,0.09078,1,0.002035,0.256371,0.387024,0
076914_060192,2.939425,0.130175,6,0.001425,0.346058,0.459584,0
009960_074090,1.139399,0.568743,2,0.0,0.931051,0.905498,0
002114_011512,2.554788,0.290623,10,0.002211,0.533662,0.620983,0
002114_007685,1.723947,0.468126,1,0.0,0.819674,0.829309,0
002114_061825,1.656915,0.605299,10,0.000988,0.772576,0.813515,0
002114_026503,2.328196,0.225788,10,0.000366,0.534994,0.718263,0
002114_065948,1.839952,0.462531,1,0.000364,0.769431,0.799644,0
012508_092108,1.591818,0.434422,5,0.000103,0.849255,0.856561,0
056418_086182,2.863879,0.182671,9,0.0,0.346561,0.490876,0
056418_073342,2.480342,0.21954,10,0.000162,0.564595,0.659056,0
066788_041387,2.595528,0.176865,19,0.00067,0.480709,0.625047,0
066788_040672,2.657027,0.292836,16,0.001834,0.451542,0.573314,0
074684_061031,0.56731,0.858791,15,0.0,0.979552,0.945035,0
047578_099110,3.109452,0.076817,23,0.006248,0.209304,0.329454,0
065450_045758,2.739284,0.115737,24,3.4e-05,0.315879,0.552833,0
028399_016861,1.889352,0.383389,17,0.0,0.716175,0.811238,0
028399_072887,1.679461,0.592994,1,4e-06,0.764379,0.811865,0
028399_022814,1.561724,0.553458,2,0.0,0.808823,0.855801,0
046618_056418,2.956521,0.142649,5,0.003591,0.341393,0.451719,0
027440_019588,2.607116,0.276365,17,0.000198,0.491449,0.592919,0
027440_030780,2.606119,0.193614,13,0.000759,0.422129,0.622007,0
