guid,entropy,max_weight,argmax_weight,min_weight,top3_concentration,gini,gt_label
050424_063405,1.130787,0.587609,7,0.0,0.915059,0.911138,0
044012_021058,0.419818,0.917413,10,0.0,0.97623,0.947864,0
091674_067648,1.127981,0.6722,8,0.0,0.899057,0.908485,0
091674_092745,1.260635,0.641055,8,1e-06,0.848816,0.894491,0
091674_022449,1.757694,0.437978,3,0.0,0.747571,0.837915,0
065363_048577,1.41503,0.549009,5,0.0,0.817369,0.880421,0
065363_006506,0.804476,0.620072,3,0.0,0.994769,0.93152,0
069639_074759,0.596388,0.858533,23,0.0,0.965463,0.941792,0
069639_065766,1.486571,0.5697,10,0.0,0.799045,0.867241,0
032274_015217,2.274868,0.338199,10,2e-06,0.604773,0.712504,0
073342_095108,0.643262,0.867346,5,0.0,0.936755,0.932438,0
008466_059526,1.248075,0.483194,7,0.0,0.939145,0.900032,0
073600_080542,1.032782,0.733659,14,0.0,0.890985,0.912084,0
073600_035984,0.733596,0.821471,21,0.0,0.955055,0.933879,0
073600_057864,1.220216,0.497881,21,0.0,0.946596,0.902385,0
017546_058116,1.326105,0.544526,11,0.0,0.913463,0.892094,0
010368_093269,1.015255,0.435417,9,0.0,0.99487,0.910938,0
010368_096865,0.867932,0.732788,7,0.0,0.957586,0.930377,0
040117_076555,1.231109,0.580724,2,0.0,0.930692,0.900646,0
075758_039457,1.182303,0.683888,20,0.0,0.879351,0.899862,0
031877_058653,2.096194,0.385655,19,0.0,0.625451,0.762625,0
031877_067085,1.829177,0.445815,5,0.0,0.703936,0.819677,0
057060_058429,2.200659,0.330509,23,0.0,0.588207,0.746079,0
057060_067085,1.142616,0.493237,5,0.0,0.942798,0.901483,0
057060_038461,2.550263,0.179828,13,0.0,0.442265,0.643551,0
008855_062330,1.825408,0.24226,21,0.0,0.618632,0.811096,0
016171_067481,1.530113,0.460964,5,0.0,0.826368,0.868936,0
022946_097034,1.662035,0.534662,6,1e-06,0.785329,0.839362,0
069371_052612,0.905289,0.777149,3,0.0,0.911158,0.921111,0
069371_036297,2.869011,0.135356,8,0.0,0.328954,0.501404,0
069371_064613,1.085661,0.731788,3,0.0,0.888666,0.903289,0
069371_011232,1.047065,0.755842,3,0.0,0.882245,0.900285,0
069371_030711,1.00965,0.622659,3,0.0,0.947288,0.917423,0
069371_049066,0.91581,0.71465,3,0.0,0.952522,0.92604,0
038490_033803,0.023797,0.997061,1,0.0,0.999251,0.962545,0
038490_008978,0.345668,0.902029,1,0.0,0.999101,0.955182,0
038490_077699,0.573021,0.83711,25,0.0,0.996369,0.944644,0
038490_017984,1.039634,0.440004,1,0.0,0.986301,0.910497,0
080053_099265,1.474335,0.549797,7,0.0,0.869291,0.868592,0
038769_027638,1.968083,0.333672,11,0.0,0.728739,0.785116,0
016663_093673,1.476983,0.426477,26,0.0,0.881528,0.867335,0
016663_052073,1.536756,0.506732,23,0.0,0.806733,0.867907,0
082833_096774,0.995151,0.594841,3,0.0,0.957566,0.921559,0
082833_015867,1.599133,0.440988,8,0.0,0.798847,0.861042,0
082833_021854,1.116325,0.670564,10,0.0,0.921716,0.909674,0
085203_099162,0.743773,0.825469,15,0.0,0.919841,0.929846,0
085203_086525,1.34683,0.652367,14,0.0,0.852757,0.875327,0
098281_097510,1.249953,0.666415,5,0.0,0.873838,0.890253,0
032147_090944,0.126553,0.978196,8,0.0,0.998537,0.960325,0
032147_083082,0.765368,0.83842,8,0.0,0.920385,0.922884,0
069996_012199,1.585294,0.363299,13,0.0,0.884303,0.851315,0
012811_076276,1.261706,0.543318,14,0.0,0.89979,0.899235,0
044666_051582,2.445326,0.190329,9,0.0,0.468602,0.679072,0
092807_036177,1.416016,0.613892,5,0.0,0.826966,0.873689,0
092807_002885,1.905933,0.343576,8,1e-06,0.659982,0.809989,0
082458_079616,1.518558,0.50746,16,0.0,0.843472,0.870359,0
082458_082632,2.120206,0.209479,26,0.0,0.574395,0.764569,0
082458_081896,2.148508,0.25861,13,0.0,0.567542,0.760949,0
096288_034348,2.002554,0.341299,5,0.0,0.630228,0.793072,0
071259_095600,0.847193,0.793919,13,0.0,0.942903,0.923378,0
095201_069174,0.749802,0.723104,1,0.0,0.978408,0.93405,0
035921_078127,1.56892,0.408494,24,0.0,0.787689,0.865267,0
035921_090385,1.432639,0.610364,4,0.0,0.830283,0.869032,0
009152_086894,0.466919,0.885453,3,0.0,0.992681,0.949174,0
024758_017442,1.530043,0.480703,2,0.0,0.833607,0.859893,0
024042_049827,0.845263,0.764015,5,0.0,0.946854,0.929524,0
035379_007974,1.314264,0.680487,8,0.0,0.847524,0.873908,0
024885_042515,0.557543,0.856441,1,0.0,0.983623,0.946293,0
024885_076653,0.077541,0.988906,9,0.0,0.99558,0.96105,0
069734_078127,0.284833,0.944765,11,0.0,0.986719,0.953906,0
047959_047130,1.275089,0.635655,2,0.0,0.878055,0.892968,0
047959_052273,0.768921,0.814048,19,0.0,0.932674,0.930785,0
078219_006843,1.330282,0.605095,2,0.0,0.822545,0.885755,0
017895_082218,2.240902,0.365017,23,0.0,0.57535,0.72362,0
009070_044929,2.204991,0.247867,9,1e-06,0.5253,0.744853,0
066072_070054,0.668082,0.863552,24,2e-06,0.947541,0.929008,0
027692_057795,2.473542,0.358564,5,1e-06,0.489747,0.624623,0
027692_050424,0.379099,0.938102,5,0.0,0.960626,0.942007,0
027692_002342,1.512798,0.357815,25,0.0,0.841156,0.869446,0
027692_067782,2.832009,0.137675,5,3e-06,0.351853,0.517814,0
042856_052612,1.10115,0.610031,26,0.0,0.908271,0.913098,0
080093_056908,0.977532,0.485262,20,0.0,0.95854,0.91138,0
040868_007122,0.048988,0.993263,4,0.0,0.998355,0.961988,0
040868_044839,1.13771,0.699867,12,0.0,0.876502,0.903457,0
033339_033646,0.183768,0.967692,3,0.0,0.991317,0.958356,0
018290_045243,2.650296,0.168471,6,5e-06,0.427667,0.60748,0
084342_063340,1.606704,0.430226,13,0.0,0.809944,0.856122,0
021800_087858,1.431969,0.451487,8,0.0,0.869834,0.880715,0
